 TIME AND WATER SATURATIONS
   TIME   SW( 1)  SW( 2)  SW( 3)  SW( 4)  SW( 5)  SW( 6)  SW( 7)  SW( 8)  SW( 9)  SW(10)  SW(11)  SW(12)  SW(13)  SW(14)  SW(15)  SW(16)  SW(17)  SW(18)  SW(19)  SW(20)  SW(21)  SW(22)  SW(23)  SW(24)  SW(25)  SW(26)  SW(27)  SW(28)  SW(29)  SW(30)  SW(31)  SW(32)  SW(33)  SW(34)  SW(35)  SW(36)  SW(37)  SW(38)  SW(39)  SW(40)  SW(41)  SW(42)  SW(44)  SW(44)  SW(45)  SW(46)  SW(47)  SW(48)  SW(49)  SW(50)  
  315.00  0.8001  0.8000  0.8000  0.7999  0.7997  0.7990  0.7975  0.7949  0.7909  0.7856  0.7793  0.7725  0.7660  0.7603  0.7558  0.7526  0.7506  0.7495  0.7479  0.7454  0.7417  0.7368  0.7305  0.7230  0.7143  0.7044  0.6910  0.6327  0.3086  0.2005  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  316.00  0.8001  0.8000  0.8000  0.7999  0.7997  0.7990  0.7976  0.7950  0.7911  0.7858  0.7795  0.7728  0.7663  0.7605  0.7560  0.7528  0.7507  0.7495  0.7480  0.7456  0.7420  0.7372  0.7311  0.7237  0.7150  0.7053  0.6927  0.6435  0.3395  0.2009  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  317.00  0.8001  0.8000  0.8000  0.7999  0.7997  0.7990  0.7976  0.7951  0.7912  0.7860  0.7798  0.7731  0.7665  0.7608  0.7562  0.7529  0.7508  0.7496  0.7482  0.7458  0.7423  0.7376  0.7316  0.7243  0.7158  0.7062  0.6943  0.6525  0.3723  0.2014  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  318.00  0.8001  0.8001  0.8000  0.8000  0.7997  0.7991  0.7977  0.7952  0.7914  0.7862  0.7800  0.7733  0.7668  0.7610  0.7564  0.7530  0.7509  0.7497  0.7483  0.7460  0.7426  0.7380  0.7321  0.7250  0.7166  0.7070  0.6957  0.6599  0.4066  0.2024  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  319.00  0.8001  0.8001  0.8000  0.8000  0.7997  0.7991  0.7977  0.7953  0.7915  0.7865  0.7803  0.7736  0.7671  0.7613  0.7566  0.7532  0.7510  0.7498  0.7484  0.7462  0.7429  0.7384  0.7326  0.7256  0.7173  0.7079  0.6970  0.6660  0.4418  0.2038  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  320.00  0.8001  0.8001  0.8000  0.8000  0.7997  0.7991  0.7978  0.7954  0.7917  0.7867  0.7806  0.7739  0.7674  0.7615  0.7568  0.7533  0.7511  0.7498  0.7485  0.7464  0.7432  0.7388  0.7331  0.7262  0.7180  0.7087  0.6982  0.6712  0.4774  0.2059  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  321.00  0.8001  0.8001  0.8000  0.8000  0.7997  0.7991  0.7978  0.7955  0.7919  0.7869  0.7808  0.7742  0.7676  0.7618  0.7570  0.7535  0.7512  0.7499  0.7486  0.7466  0.7435  0.7392  0.7336  0.7268  0.7188  0.7096  0.6992  0.6756  0.5127  0.2093  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  322.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7992  0.7979  0.7956  0.7920  0.7871  0.7811  0.7745  0.7679  0.7620  0.7572  0.7536  0.7513  0.7499  0.7487  0.7467  0.7437  0.7395  0.7341  0.7274  0.7195  0.7104  0.7002  0.6794  0.5457  0.2158  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  323.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7992  0.7980  0.7957  0.7922  0.7873  0.7813  0.7747  0.7682  0.7623  0.7574  0.7538  0.7514  0.7500  0.7488  0.7469  0.7440  0.7399  0.7346  0.7280  0.7202  0.7112  0.7011  0.6827  0.5739  0.2277  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  324.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7992  0.7980  0.7958  0.7923  0.7875  0.7816  0.7750  0.7685  0.7625  0.7576  0.7539  0.7515  0.7501  0.7489  0.7471  0.7442  0.7403  0.7350  0.7286  0.7209  0.7120  0.7021  0.6855  0.5965  0.2458  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  325.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7992  0.7981  0.7959  0.7924  0.7877  0.7818  0.7753  0.7687  0.7628  0.7578  0.7541  0.7516  0.7501  0.7490  0.7472  0.7445  0.7406  0.7355  0.7291  0.7215  0.7128  0.7029  0.6880  0.6136  0.2696  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  326.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7993  0.7981  0.7960  0.7926  0.7879  0.7821  0.7756  0.7690  0.7630  0.7580  0.7542  0.7517  0.7502  0.7491  0.7474  0.7447  0.7409  0.7359  0.7297  0.7222  0.7136  0.7038  0.6901  0.6277  0.2970  0.2004  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  327.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7993  0.7982  0.7961  0.7927  0.7881  0.7823  0.7758  0.7693  0.7633  0.7582  0.7544  0.7518  0.7503  0.7492  0.7475  0.7449  0.7413  0.7364  0.7302  0.7229  0.7143  0.7047  0.6920  0.6394  0.3269  0.2007  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  328.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7993  0.7982  0.7961  0.7929  0.7883  0.7825  0.7761  0.7696  0.7635  0.7584  0.7546  0.7519  0.7503  0.7493  0.7477  0.7452  0.7416  0.7368  0.7308  0.7235  0.7151  0.7056  0.6936  0.6491  0.3589  0.2012  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  329.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7993  0.7982  0.7962  0.7930  0.7885  0.7828  0.7764  0.7698  0.7638  0.7587  0.7547  0.7520  0.7504  0.7494  0.7478  0.7454  0.7419  0.7372  0.7313  0.7242  0.7158  0.7064  0.6951  0.6570  0.3927  0.2019  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  330.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7994  0.7983  0.7963  0.7931  0.7887  0.7830  0.7766  0.7701  0.7640  0.7589  0.7549  0.7521  0.7505  0.7494  0.7480  0.7456  0.7422  0.7376  0.7318  0.7248  0.7166  0.7073  0.6964  0.6636  0.4276  0.2031  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  331.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7994  0.7983  0.7964  0.7933  0.7888  0.7833  0.7769  0.7704  0.7643  0.7591  0.7551  0.7523  0.7505  0.7495  0.7481  0.7458  0.7425  0.7380  0.7323  0.7254  0.7173  0.7081  0.6976  0.6692  0.4631  0.2050  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  332.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7994  0.7984  0.7965  0.7934  0.7890  0.7835  0.7772  0.7707  0.7645  0.7593  0.7552  0.7524  0.7506  0.7496  0.7482  0.7460  0.7428  0.7384  0.7328  0.7260  0.7180  0.7089  0.6987  0.6739  0.4986  0.2078  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  333.00  0.8001  0.8001  0.8000  0.8000  0.7998  0.7994  0.7984  0.7966  0.7935  0.7892  0.7837  0.7774  0.7709  0.7648  0.7595  0.7554  0.7525  0.7507  0.7496  0.7483  0.7462  0.7430  0.7388  0.7333  0.7266  0.7187  0.7097  0.6997  0.6779  0.5334  0.2122  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  334.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7994  0.7985  0.7966  0.7937  0.7894  0.7840  0.7777  0.7712  0.7651  0.7597  0.7556  0.7526  0.7508  0.7497  0.7484  0.7464  0.7433  0.7391  0.7338  0.7272  0.7194  0.7105  0.7006  0.6814  0.5634  0.2220  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  335.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7994  0.7985  0.7967  0.7938  0.7896  0.7842  0.7780  0.7715  0.7653  0.7600  0.7558  0.7528  0.7508  0.7498  0.7485  0.7465  0.7436  0.7395  0.7342  0.7278  0.7201  0.7113  0.7015  0.6844  0.5882  0.2376  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  336.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7985  0.7968  0.7939  0.7897  0.7844  0.7782  0.7718  0.7656  0.7602  0.7559  0.7529  0.7509  0.7498  0.7487  0.7467  0.7438  0.7399  0.7347  0.7283  0.7208  0.7121  0.7024  0.6869  0.6074  0.2593  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  337.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7986  0.7969  0.7940  0.7899  0.7846  0.7785  0.7720  0.7658  0.7604  0.7561  0.7530  0.7510  0.7499  0.7488  0.7469  0.7441  0.7402  0.7351  0.7289  0.7214  0.7129  0.7033  0.6892  0.6225  0.2854  0.2003  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  338.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7986  0.7969  0.7941  0.7901  0.7848  0.7787  0.7723  0.7661  0.7607  0.7563  0.7531  0.7511  0.7499  0.7488  0.7470  0.7443  0.7405  0.7356  0.7294  0.7221  0.7137  0.7042  0.6912  0.6350  0.3144  0.2006  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  339.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7987  0.7970  0.7943  0.7903  0.7851  0.7790  0.7726  0.7664  0.7609  0.7565  0.7533  0.7512  0.7500  0.7489  0.7472  0.7446  0.7409  0.7360  0.7300  0.7227  0.7144  0.7050  0.6929  0.6455  0.3457  0.2010  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  340.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7987  0.7971  0.7944  0.7904  0.7853  0.7792  0.7728  0.7666  0.7611  0.7567  0.7534  0.7513  0.7500  0.7490  0.7474  0.7448  0.7412  0.7364  0.7305  0.7234  0.7151  0.7059  0.6944  0.6541  0.3788  0.2016  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  341.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7987  0.7971  0.7945  0.7906  0.7855  0.7795  0.7731  0.7669  0.7613  0.7569  0.7536  0.7514  0.7501  0.7491  0.7475  0.7450  0.7415  0.7368  0.7310  0.7240  0.7159  0.7067  0.6958  0.6611  0.4133  0.2026  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  342.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7988  0.7972  0.7946  0.7908  0.7857  0.7798  0.7734  0.7671  0.7616  0.7571  0.7537  0.7515  0.7501  0.7492  0.7476  0.7452  0.7418  0.7372  0.7315  0.7246  0.7166  0.7075  0.6970  0.6670  0.4486  0.2042  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  343.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7988  0.7973  0.7947  0.7909  0.7859  0.7800  0.7736  0.7674  0.7618  0.7572  0.7538  0.7516  0.7502  0.7493  0.7478  0.7454  0.7421  0.7376  0.7320  0.7252  0.7173  0.7083  0.6982  0.6720  0.4843  0.2065  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  344.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7988  0.7973  0.7948  0.7911  0.7861  0.7802  0.7739  0.7677  0.7620  0.7574  0.7540  0.7517  0.7503  0.7493  0.7479  0.7456  0.7424  0.7380  0.7325  0.7258  0.7180  0.7091  0.6992  0.6763  0.5194  0.2101  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  345.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7989  0.7974  0.7949  0.7912  0.7863  0.7805  0.7742  0.7679  0.7623  0.7576  0.7541  0.7518  0.7503  0.7494  0.7480  0.7458  0.7427  0.7384  0.7330  0.7264  0.7187  0.7099  0.7001  0.6800  0.5515  0.2177  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  346.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7989  0.7975  0.7950  0.7914  0.7865  0.7807  0.7744  0.7682  0.7625  0.7578  0.7543  0.7519  0.7504  0.7495  0.7481  0.7460  0.7429  0.7388  0.7335  0.7270  0.7194  0.7107  0.7010  0.6832  0.5787  0.2306  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  347.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7989  0.7975  0.7951  0.7915  0.7867  0.7810  0.7747  0.7684  0.7628  0.7580  0.7544  0.7520  0.7504  0.7495  0.7483  0.7462  0.7432  0.7391  0.7339  0.7276  0.7201  0.7115  0.7019  0.6859  0.6001  0.2499  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  348.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7990  0.7976  0.7952  0.7917  0.7869  0.7812  0.7750  0.7687  0.7630  0.7582  0.7546  0.7521  0.7505  0.7496  0.7484  0.7464  0.7435  0.7395  0.7344  0.7281  0.7207  0.7122  0.7028  0.6883  0.6163  0.2747  0.2003  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  349.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7990  0.7976  0.7953  0.7918  0.7871  0.7815  0.7752  0.7690  0.7632  0.7584  0.7547  0.7522  0.7506  0.7497  0.7485  0.7465  0.7437  0.7398  0.7348  0.7287  0.7214  0.7130  0.7036  0.6903  0.6299  0.3026  0.2005  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  350.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7990  0.7977  0.7954  0.7920  0.7873  0.7817  0.7755  0.7692  0.7635  0.7586  0.7549  0.7523  0.7506  0.7497  0.7486  0.7467  0.7440  0.7402  0.7353  0.7292  0.7220  0.7137  0.7045  0.6921  0.6412  0.3329  0.2008  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  351.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7990  0.7978  0.7955  0.7921  0.7875  0.7819  0.7757  0.7695  0.7637  0.7588  0.7551  0.7524  0.7507  0.7498  0.7487  0.7469  0.7442  0.7405  0.7357  0.7297  0.7226  0.7145  0.7053  0.6937  0.6506  0.3653  0.2013  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  352.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7991  0.7978  0.7956  0.7923  0.7877  0.7822  0.7760  0.7698  0.7640  0.7590  0.7552  0.7525  0.7508  0.7498  0.7488  0.7470  0.7444  0.7408  0.7361  0.7302  0.7233  0.7152  0.7061  0.6952  0.6582  0.3992  0.2021  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  353.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7991  0.7979  0.7957  0.7924  0.7879  0.7824  0.7763  0.7700  0.7642  0.7593  0.7554  0.7526  0.7509  0.7499  0.7489  0.7472  0.7446  0.7411  0.7365  0.7308  0.7239  0.7159  0.7069  0.6965  0.6646  0.4343  0.2035  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  354.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7991  0.7979  0.7958  0.7925  0.7881  0.7826  0.7765  0.7703  0.7645  0.7595  0.7555  0.7527  0.7509  0.7499  0.7489  0.7473  0.7449  0.7414  0.7369  0.7313  0.7245  0.7166  0.7077  0.6976  0.6700  0.4698  0.2054  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  355.00  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7991  0.7980  0.7959  0.7927  0.7883  0.7829  0.7768  0.7705  0.7647  0.7597  0.7557  0.7529  0.7510  0.7500  0.7490  0.7475  0.7451  0.7417  0.7373  0.7317  0.7251  0.7173  0.7085  0.6987  0.6745  0.5052  0.2085  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  356.00  0.8001  0.8001  0.8000  0.8000  0.8000  0.7997  0.7992  0.7980  0.7960  0.7928  0.7885  0.7831  0.7770  0.7708  0.7650  0.7599  0.7559  0.7530  0.7511  0.7500  0.7491  0.7476  0.7453  0.7420  0.7377  0.7322  0.7257  0.7180  0.7093  0.6997  0.6784  0.5392  0.2138  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  357.00  0.8001  0.8001  0.8000  0.8000  0.8000  0.7997  0.7992  0.7981  0.7961  0.7929  0.7886  0.7833  0.7773  0.7711  0.7652  0.7601  0.7560  0.7531  0.7512  0.7501  0.7492  0.7477  0.7455  0.7423  0.7381  0.7327  0.7262  0.7187  0.7101  0.7006  0.6818  0.5683  0.2246  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  358.00  0.8001  0.8001  0.8000  0.8000  0.8000  0.7998  0.7992  0.7981  0.7961  0.7931  0.7888  0.7835  0.7775  0.7713  0.7654  0.7603  0.7562  0.7532  0.7513  0.7501  0.7493  0.7479  0.7457  0.7426  0.7384  0.7332  0.7268  0.7194  0.7109  0.7014  0.6847  0.5921  0.2413  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  359.00  0.8001  0.8001  0.8000  0.8000  0.8000  0.7998  0.7992  0.7982  0.7962  0.7932  0.7890  0.7837  0.7778  0.7716  0.7657  0.7605  0.7564  0.7534  0.7513  0.7502  0.7493  0.7480  0.7459  0.7428  0.7388  0.7336  0.7274  0.7200  0.7116  0.7023  0.6872  0.6103  0.2640  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  360.00  0.8001  0.8001  0.8000  0.8000  0.8000  0.7998  0.7993  0.7982  0.7963  0.7933  0.7892  0.7840  0.7780  0.7719  0.7659  0.7608  0.7566  0.7535  0.7514  0.7502  0.7494  0.7481  0.7460  0.7431  0.7391  0.7341  0.7279  0.7207  0.7124  0.7031  0.6894  0.6249  0.2907  0.2004  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  361.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7998  0.7993  0.7982  0.7964  0.7934  0.7893  0.7842  0.7783  0.7721  0.7662  0.7610  0.7567  0.7536  0.7515  0.7503  0.7495  0.7482  0.7462  0.7433  0.7395  0.7345  0.7285  0.7213  0.7131  0.7039  0.6913  0.6370  0.3201  0.2006  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  362.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7998  0.7993  0.7983  0.7965  0.7936  0.7895  0.7844  0.7785  0.7724  0.7664  0.7612  0.7569  0.7537  0.7516  0.7503  0.7495  0.7483  0.7464  0.7436  0.7398  0.7349  0.7290  0.7219  0.7138  0.7048  0.6930  0.6471  0.3517  0.2011  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  363.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7998  0.7993  0.7983  0.7965  0.7937  0.7897  0.7846  0.7788  0.7726  0.7667  0.7614  0.7571  0.7539  0.7517  0.7504  0.7496  0.7484  0.7466  0.7438  0.7401  0.7354  0.7295  0.7226  0.7146  0.7056  0.6945  0.6554  0.3851  0.2017  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  364.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7998  0.7994  0.7984  0.7966  0.7938  0.7899  0.7848  0.7790  0.7729  0.7669  0.7616  0.7573  0.7540  0.7518  0.7504  0.7496  0.7485  0.7467  0.7441  0.7405  0.7358  0.7300  0.7232  0.7153  0.7064  0.6959  0.6622  0.4198  0.2028  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  365.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7998  0.7994  0.7984  0.7967  0.7939  0.7900  0.7850  0.7793  0.7731  0.7672  0.7619  0.7575  0.7542  0.7519  0.7505  0.7497  0.7486  0.7469  0.7443  0.7408  0.7362  0.7305  0.7238  0.7160  0.7072  0.6971  0.6679  0.4552  0.2045  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  366.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7998  0.7994  0.7985  0.7968  0.7940  0.7902  0.7852  0.7795  0.7734  0.7674  0.7621  0.7577  0.7543  0.7520  0.7505  0.7497  0.7487  0.7470  0.7445  0.7411  0.7366  0.7310  0.7244  0.7167  0.7080  0.6982  0.6728  0.4908  0.2070  0.2000  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  367.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7998  0.7994  0.7985  0.7968  0.7942  0.7903  0.7854  0.7797  0.7737  0.7677  0.7623  0.7578  0.7544  0.7521  0.7506  0.7498  0.7488  0.7472  0.7447  0.7414  0.7370  0.7315  0.7249  0.7174  0.7088  0.6992  0.6769  0.5257  0.2110  0.2000  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
