 TIME AND WATER SATURATIONS
   TIME   SW( 1)  SW( 2)  SW( 3)  SW( 4)  SW( 5)  SW( 6)  SW( 7)  SW( 8)  SW( 9)  SW(10)  SW(11)  SW(12)  SW(13)  SW(14)  SW(15)  SW(16)  SW(17)  SW(18)  SW(19)  SW(20)  
  322.50  0.7989  0.7938  0.7828  0.7679  0.7542  0.7458  0.7359  0.7227  0.7075  0.6890  0.6516  0.5601  0.3268  0.2036  0.2000  0.1999  0.2000  0.2000  0.2000  0.2000
  325.00  0.7990  0.7940  0.7833  0.7686  0.7547  0.7463  0.7367  0.7238  0.7088  0.6910  0.6566  0.5713  0.3510  0.2057  0.2000  0.1999  0.2000  0.2000  0.2000  0.2000
  327.50  0.7990  0.7942  0.7838  0.7692  0.7553  0.7467  0.7374  0.7248  0.7100  0.6928  0.6611  0.5818  0.3756  0.2088  0.2000  0.1999  0.2000  0.2000  0.2000  0.2000
  330.00  0.7990  0.7944  0.7842  0.7698  0.7559  0.7472  0.7382  0.7258  0.7113  0.6946  0.6652  0.5913  0.4006  0.2132  0.2000  0.1999  0.2000  0.2000  0.2000  0.2000
  332.50  0.7991  0.7946  0.7846  0.7704  0.7564  0.7476  0.7389  0.7268  0.7125  0.6962  0.6689  0.5999  0.4255  0.2190  0.2001  0.1999  0.2000  0.2000  0.2000  0.2000
  335.00  0.7991  0.7948  0.7850  0.7710  0.7570  0.7480  0.7395  0.7278  0.7137  0.6977  0.6722  0.6078  0.4501  0.2263  0.2001  0.1999  0.2000  0.2000  0.2000  0.2000
  337.50  0.7992  0.7950  0.7854  0.7716  0.7576  0.7484  0.7402  0.7287  0.7149  0.6992  0.6754  0.6158  0.4736  0.2351  0.2003  0.1999  0.2000  0.2000  0.2000  0.2000
  340.00  0.7992  0.7952  0.7858  0.7722  0.7581  0.7488  0.7409  0.7296  0.7160  0.7006  0.6783  0.6234  0.4956  0.2460  0.2005  0.1999  0.2000  0.2000  0.2000  0.2000
  342.50  0.7992  0.7953  0.7862  0.7727  0.7587  0.7492  0.7415  0.7305  0.7171  0.7019  0.6809  0.6308  0.5165  0.2586  0.2008  0.2000  0.2000  0.2000  0.2000  0.2000
  345.00  0.7993  0.7955  0.7866  0.7733  0.7593  0.7496  0.7421  0.7314  0.7182  0.7032  0.6834  0.6377  0.5317  0.2774  0.2013  0.2000  0.2000  0.2000  0.2000  0.2000
  347.50  0.7993  0.7957  0.7870  0.7739  0.7599  0.7499  0.7427  0.7323  0.7193  0.7045  0.6857  0.6441  0.5445  0.2993  0.2021  0.2000  0.2000  0.2000  0.2000  0.2000
  350.00  0.7993  0.7958  0.7873  0.7744  0.7605  0.7503  0.7432  0.7331  0.7203  0.7058  0.6878  0.6499  0.5573  0.3216  0.2033  0.2000  0.2000  0.2000  0.2000  0.2000
  352.50  0.7994  0.7960  0.7877  0.7749  0.7611  0.7507  0.7438  0.7339  0.7214  0.7070  0.6898  0.6550  0.5686  0.3454  0.2052  0.2000  0.2000  0.2000  0.2000  0.2000
  355.00  0.7994  0.7961  0.7880  0.7755  0.7617  0.7510  0.7443  0.7347  0.7224  0.7083  0.6917  0.6596  0.5792  0.3700  0.2080  0.2000  0.2000  0.2000  0.2000  0.2000
  357.50  0.7994  0.7962  0.7884  0.7760  0.7622  0.7514  0.7448  0.7354  0.7234  0.7095  0.6934  0.6638  0.5889  0.3949  0.2121  0.2000  0.2000  0.2000  0.2000  0.2000
  360.00  0.7994  0.7964  0.7887  0.7765  0.7628  0.7519  0.7452  0.7362  0.7244  0.7107  0.6950  0.6675  0.5977  0.4197  0.2176  0.2001  0.2000  0.2000  0.2000  0.2000
  362.50  0.7995  0.7965  0.7890  0.7770  0.7634  0.7523  0.7456  0.7369  0.7253  0.7118  0.6966  0.6709  0.6057  0.4443  0.2246  0.2001  0.2000  0.2000  0.2000  0.2000
  365.00  0.7995  0.7966  0.7893  0.7775  0.7640  0.7527  0.7461  0.7376  0.7262  0.7129  0.6980  0.6741  0.6136  0.4680  0.2330  0.2003  0.2000  0.2000  0.2000  0.2000
  367.50  0.7995  0.7968  0.7896  0.7780  0.7645  0.7532  0.7465  0.7383  0.7272  0.7140  0.6994  0.6770  0.6213  0.4903  0.2434  0.2005  0.2000  0.2000  0.2000  0.2000
  370.00  0.7995  0.7969  0.7899  0.7785  0.7651  0.7536  0.7468  0.7389  0.7281  0.7151  0.7006  0.6797  0.6287  0.5114  0.2555  0.2007  0.2000  0.2000  0.2000  0.2000
  372.50  0.7996  0.7970  0.7902  0.7790  0.7657  0.7541  0.7472  0.7395  0.7289  0.7162  0.7019  0.6822  0.6357  0.5282  0.2726  0.2012  0.2000  0.2000  0.2000  0.2000
  375.00  0.7996  0.7971  0.7905  0.7795  0.7662  0.7545  0.7476  0.7401  0.7298  0.7172  0.7031  0.6846  0.6422  0.5413  0.2940  0.2019  0.2000  0.2000  0.2000  0.2000
  377.50  0.7996  0.7972  0.7908  0.7799  0.7668  0.7550  0.7479  0.7407  0.7306  0.7183  0.7044  0.6867  0.6481  0.5539  0.3162  0.2030  0.2000  0.2000  0.2000  0.2000
  380.00  0.7996  0.7973  0.7910  0.7804  0.7673  0.7555  0.7483  0.7413  0.7314  0.7193  0.7056  0.6887  0.6534  0.5656  0.3396  0.2047  0.2000  0.2000  0.2000  0.2000
  382.50  0.7996  0.7974  0.7913  0.7808  0.7679  0.7560  0.7486  0.7418  0.7322  0.7203  0.7068  0.6906  0.6581  0.5764  0.3639  0.2073  0.2000  0.2000  0.2000  0.2000
  385.00  0.7997  0.7975  0.7916  0.7813  0.7684  0.7565  0.7489  0.7424  0.7330  0.7212  0.7079  0.6923  0.6623  0.5863  0.3887  0.2110  0.2000  0.2000  0.2000  0.2000
  387.50  0.7997  0.7976  0.7918  0.7817  0.7690  0.7570  0.7492  0.7429  0.7337  0.7222  0.7091  0.6939  0.6661  0.5953  0.4135  0.2162  0.2001  0.2000  0.2000  0.2000
  390.00  0.7997  0.7977  0.7921  0.7821  0.7695  0.7575  0.7495  0.7434  0.7345  0.7231  0.7102  0.6955  0.6696  0.6035  0.4381  0.2228  0.2001  0.2000  0.2000  0.2000
  392.50  0.7997  0.7978  0.7923  0.7825  0.7700  0.7580  0.7498  0.7439  0.7352  0.7241  0.7113  0.6969  0.6728  0.6113  0.4620  0.2309  0.2002  0.2000  0.2000  0.2000
  395.00  0.7997  0.7978  0.7925  0.7829  0.7705  0.7585  0.7501  0.7443  0.7359  0.7250  0.7124  0.6983  0.6757  0.6191  0.4846  0.2407  0.2004  0.2000  0.2000  0.2000
  397.50  0.7997  0.7979  0.7927  0.7833  0.7711  0.7590  0.7504  0.7448  0.7365  0.7259  0.7134  0.6995  0.6785  0.6265  0.5060  0.2524  0.2007  0.2000  0.2000  0.2000
  400.00  0.7997  0.7980  0.7930  0.7837  0.7716  0.7595  0.7508  0.7452  0.7372  0.7267  0.7144  0.7008  0.6811  0.6336  0.5244  0.2675  0.2011  0.2000  0.2000  0.2000
