 TIME AND WATER SATURATIONS
   TIME   SW( 1)  SW( 2)  SW( 3)  SW( 4)  SW( 5)  SW( 6)  SW( 7)  SW( 8)  SW( 9)  SW(10)  SW(11)  SW(12)  SW(13)  SW(14)  SW(15)  SW(16)  SW(17)  SW(18)  SW(19)  SW(20)  
  322.50  1.2385  1.1991  1.1991  1.1993  1.1995  1.1723  0.6133  0.2226  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  325.00  1.2385  1.1991  1.1991  1.1993  1.1995  1.1827  0.6444  0.2311  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  327.50  1.2385  1.1991  1.1991  1.1993  1.1995  1.1901  0.6768  0.2412  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  330.00  1.2385  1.1991  1.1991  1.1993  1.1995  1.1949  0.7092  0.2539  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  332.50  1.2385  1.1991  1.1991  1.1993  1.1995  1.1977  0.7413  0.2690  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  335.00  1.2385  1.1991  1.1991  1.1993  1.1995  1.1991  0.7734  0.2854  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  337.50  1.2385  1.1991  1.1991  1.1993  1.1995  1.1996  0.8054  0.3027  0.2004  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  340.00  1.2385  1.1991  1.1991  1.1993  1.1995  1.1996  0.8372  0.3207  0.2005  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  342.50  1.2385  1.1991  1.1991  1.1993  1.1995  1.1996  0.8687  0.3389  0.2007  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  345.00  1.2385  1.1991  1.1991  1.1993  1.1995  1.1996  0.8999  0.3575  0.2010  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  347.50  1.2385  1.1991  1.1991  1.1993  1.1995  1.1996  0.9306  0.3764  0.2013  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  350.00  1.2385  1.1991  1.1991  1.1993  1.1995  1.1996  0.9607  0.3958  0.2018  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  352.50  1.2385  1.1991  1.1991  1.1993  1.1995  1.1996  0.9901  0.4158  0.2023  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  355.00  1.2385  1.1991  1.1991  1.1993  1.1995  1.1996  1.0186  0.4365  0.2030  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  357.50  1.2385  1.1991  1.1991  1.1993  1.1995  1.1996  1.0461  0.4581  0.2038  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  360.00  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.0724  0.4808  0.2049  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  362.50  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.0971  0.5047  0.2062  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  365.00  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1199  0.5300  0.2080  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  367.50  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1404  0.5562  0.2112  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  370.00  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1583  0.5836  0.2159  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  372.50  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1723  0.6129  0.2225  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  375.00  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1827  0.6440  0.2310  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  377.50  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1901  0.6764  0.2410  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  380.00  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1950  0.7088  0.2537  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  382.50  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1978  0.7409  0.2688  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  385.00  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1992  0.7729  0.2852  0.2003  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  387.50  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1998  0.8050  0.3025  0.2004  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  390.00  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1998  0.8368  0.3204  0.2005  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  392.50  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1998  0.8684  0.3387  0.2007  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  395.00  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1998  0.8995  0.3572  0.2010  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  397.50  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1998  0.9302  0.3761  0.2013  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  400.00  1.2385  1.1991  1.1991  1.1993  1.1994  1.1996  1.1998  0.9603  0.3955  0.2018  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
