TIME,WBHP:A-1H,WBHP:A-2AH,WBHP:A-3H,WBHP:A-5H,WBHP:N-1,WBHP:N-3,WBHP:N-4,WGIR:A-1H,WGIR:A-2AH,WGIR:A-3H,WGIR:A-5H,WGIR:N-1,WGIR:N-3,WGIR:N-4,WGOR:A-1H,WGOR:A-2AH,WGOR:A-3H,WGOR:A-5H,WGOR:N-1,WGOR:N-3,WGOR:N-4,WGPT:A-1H,WGPT:A-2AH,WGPT:A-3H,WGPT:A-5H,WGPT:N-1,WGPT:N-3,WGPT:N-4,WGPR:A-1H,WGPR:A-2AH,WGPR:A-3H,WGPR:A-5H,WGPR:N-1,WGPR:N-3,WGPR:N-4,WOPT:A-1H,WOPT:A-2AH,WOPT:A-3H,WOPT:A-5H,WOPT:N-1,WOPT:N-3,WOPT:N-4,WOPR:A-1H,WOPR:A-2AH,WOPR:A-3H,WOPR:A-5H,WOPR:N-1,WOPR:N-3,WOPR:N-4,WPI1:A-1H,WPI1:A-2AH,WPI1:A-3H,WPI1:A-5H,WPI1:N-1,WPI1:N-3,WPI1:N-4,WWCT:A-1H,WWCT:A-2AH,WWCT:A-3H,WWCT:A-5H,WWCT:N-1,WWCT:N-3,WWCT:N-4,
7609.00,50,50,175.525,63.8501,50,50,99.8872,0,0,0,0,0,0,0,477.977,638.699,0,0,1050.56,274.494,767.845,1.7788e+09,2.85513e+09,0,0,4.92414e+09,3.9407e+09,4.20335e+09,371966,307798,0,0,543458,104105,1.53569e+06,1.17623e+07,6.00068e+06,0,0,1.48118e+07,1.34549e+07,1.5218e+07,778.209,481.915,0,0,517.305,379.259,2000,81.0671,49.2384,0,0,292.755,234.011,1011.73,0.102668,0.0366862,0,0,0.170651,0.631557,0.00957684,
7640.00,50,50,175.132,63.7717,50,50,98.7795,0,0,0,0,0,0,0,482.346,638.467,0,0,1071.41,258.83,772.974,1.79034e+09,2.86463e+09,0,0,4.94036e+09,3.94377e+09,4.25114e+09,372868,305846,0,0,508691,94704.4,1.54595e+06,1.17863e+07,6.01557e+06,0,0,1.4827e+07,1.34664e+07,1.528e+07,773.03,479.032,0,0,474.789,365.894,2000,80.8668,49.1731,0,0,290.356,238.489,1004.32,0.103105,0.0370826,0,0,0.172865,0.626607,0.00973647,
7670.00,50,50,174.75,63.6954,50,50,97.7049,0,0,0,0,0,0,0,486.815,638.168,0,0,1098.26,251.093,777.698,1.80155e+09,2.87377e+09,0,0,4.95509e+09,3.94652e+09,4.29769e+09,373921,303927,0,0,478749,90294.2,1.5554e+06,1.18094e+07,6.02989e+06,0,0,1.48406e+07,1.34772e+07,1.534e+07,768.096,476.249,0,0,435.917,359.604,2000,80.6687,49.111,0,0,287.161,241.139,997.247,0.103512,0.0374689,0,0,0.175507,0.623507,0.00989317,
7701.00,50,50,174.353,63.6162,50,50,96.5948,0,0,0,0,0,0,0,491.905,637.807,0,0,1134.69,248.181,782.142,1.81316e+09,2.88316e+09,0,0,4.96944e+09,3.94927e+09,4.34607e+09,375335,301917,0,0,451728,87923.1,1.56428e+06,1.18331e+07,6.04461e+06,0,0,1.48534e+07,1.34883e+07,1.5402e+07,763.024,473.367,0,0,398.107,354.27,2000,80.4529,49.0474,0,0,283.131,242.747,990.084,0.103918,0.0378709,0,0,0.178682,0.621323,0.0100586,
7702.00,50,50,174.34,63.6137,50,50,96.5591,0,0,0,0,0,0,0,492.079,637.795,0,0,1136,248.083,782.329,1.81354e+09,2.88346e+09,0,0,4.96989e+09,3.94936e+09,4.34763e+09,375387,301851,0,0,450917,87842.9,1.56466e+06,1.18339e+07,6.04508e+06,0,0,1.48538e+07,1.34887e+07,1.5404e+07,762.859,473.273,0,0,396.935,354.086,2000,80.4458,49.0454,0,0,282.981,242.797,989.886,0.10393,0.0378837,0,0,0.178825,0.621255,0.0100565,
7703.00,50,50,174.327,63.6111,50,50,96.5235,0,0,0,0,0,0,0,492.254,637.781,0,0,1137.3,247.989,782.393,1.81391e+09,2.88376e+09,0,0,4.97034e+09,3.94945e+09,4.3492e+09,375441,301786,0,0,450079,87760.7,1.56479e+06,1.18346e+07,6.04555e+06,0,0,1.48542e+07,1.3489e+07,1.5406e+07,762.697,473.181,0,0,395.743,353.889,2000,80.4385,49.0434,0,0,282.841,242.851,989.662,0.103943,0.0378967,0,0,0.178932,0.621178,0.0100727,
7732.00,50,50,173.953,63.5371,50,50,95.4817,0,0,0,0,0,0,0,497.6,637.335,0,0,1175.96,245.096,786.475,1.82483e+09,2.89248e+09,0,0,4.983e+09,3.95195e+09,4.39472e+09,377172,299875,0,0,426815,85215.8,1.57295e+06,1.18567e+07,6.05923e+06,0,0,1.48652e+07,1.34992e+07,1.5464e+07,757.982,470.515,0,0,362.951,347.684,2000,80.2231,48.9867,0,0,278.764,244.408,983.05,0.104303,0.0382988,0,0,0.182233,0.618883,0.0102258,
7761.00,50,50,173.575,63.4634,50,50,94.4384,0,0,0,0,0,0,0,503.573,636.817,0,0,1216.43,241.884,790.465,1.8358e+09,2.90115e+09,0,0,4.99501e+09,3.95438e+09,4.44047e+09,379337,297958,0,0,405142,82497.3,1.58093e+06,1.18786e+07,6.07283e+06,0,0,1.48752e+07,1.35091e+07,1.5522e+07,753.291,467.887,0,0,333.059,341.062,2000,79.9935,48.934,0,0,274.753,246.114,976.487,0.104638,0.0387025,0,0,0.185599,0.616347,0.0103846,
7792.00,50,50,173.166,63.3845,50,50,93.3235,0,0,0,0,0,0,0,510.618,636.222,0,0,1262.5,238.488,794.612,1.84761e+09,2.91035e+09,0,0,5.00717e+09,3.95688e+09,4.48963e+09,382075,295913,0,0,383408,79629.5,1.58922e+06,1.19018e+07,6.08728e+06,0,0,1.4885e+07,1.35196e+07,1.5584e+07,748.26,465.11,0,0,303.689,333.893,2000,79.7331,48.8808,0,0,270.315,248.073,969.5,0.104971,0.0391208,0,0,0.189428,0.61342,0.0105601,
7822.00,50,50,172.767,63.3088,50,50,92.2419,0,0,0,0,0,0,0,517.722,635.611,0,0,1311.4,235.14,798.696,1.85912e+09,2.91919e+09,0,0,5.01833e+09,3.95922e+09,4.53745e+09,384866,293944,0,0,363901,76866.9,1.59739e+06,1.19242e+07,6.10119e+06,0,0,1.48936e+07,1.35295e+07,1.5644e+07,743.383,462.458,0,0,277.491,326.898,2000,79.4772,48.8321,0,0,265.91,250.136,962.725,0.105265,0.0395156,0,0,0.193258,0.610422,0.0107375,
7853.00,50,50,172.352,63.2305,50,50,91.1242,0,0,0,0,0,0,0,525.111,634.871,0,0,1363.8,231.657,802.794,1.8711e+09,2.92827e+09,0,0,5.02927e+09,3.96156e+09,4.58712e+09,387682,291891,0,0,344894,74001.1,1.60559e+06,1.19472e+07,6.11548e+06,0,0,1.49018e+07,1.35395e+07,1.5706e+07,738.286,459.764,0,0,252.891,319.442,2000,79.2161,48.7876,0,0,261.45,252.391,955.672,0.105539,0.039913,0,0,0.19738,0.607189,0.0109315,
7883.00,50,50,171.948,63.1551,50,50,90.0388,0,0,0,0,0,0,0,532.236,634.102,0,0,1418.64,228.217,806.915,1.88278e+09,2.93699e+09,0,0,5.03931e+09,3.96373e+09,4.63543e+09,390269,289916,0,0,327559,71259.3,1.61383e+06,1.19692e+07,6.12923e+06,0,0,1.4909e+07,1.35489e+07,1.5766e+07,733.262,457.207,0,0,230.897,312.243,2000,78.9665,48.7467,0,0,256.938,254.622,948.787,0.10579,0.0402905,0,0,0.20172,0.60405,0.0111298,
7914.00,50,50,171.528,63.0772,50,50,88.9171,0,0,0,0,0,0,0,539.323,633.311,0,0,1479.19,224.334,811.188,1.89492e+09,2.94594e+09,0,0,5.04917e+09,3.96589e+09,4.68561e+09,392625,287879,0,0,310948,68231.5,1.62238e+06,1.19919e+07,6.14335e+06,0,0,1.49157e+07,1.35585e+07,1.5828e+07,727.995,454.562,0,0,210.214,304.152,2000,78.7173,48.7052,0,0,252.143,257.041,941.663,0.106048,0.0406724,0,0,0.20648,0.600753,0.0113414,
7945.00,50,50,171.115,62.9987,50,50,87.7926,0,0,0,0,0,0,0,545.969,632.446,0,0,1545.85,220.056,815.482,1.90713e+09,2.95483e+09,0,0,5.05853e+09,3.96795e+09,4.73606e+09,394545,285814,0,0,295511,65086.5,1.63096e+06,1.20143e+07,6.1574e+06,0,0,1.49219e+07,1.35678e+07,1.589e+07,722.651,451.918,0,0,191.165,295.772,2000,78.4802,48.6657,0,0,247.117,259.564,934.589,0.106316,0.0410459,0,0,0.211653,0.597448,0.0115582,
7975.00,50,50,170.71,62.9222,50,50,86.7008,0,0,0,0,0,0,0,552.122,631.589,0,0,1611.85,215.537,819.827,1.91899e+09,2.96337e+09,0,0,5.06715e+09,3.96985e+09,4.78515e+09,396097,283804,0,0,281414,61990.4,1.63965e+06,1.20359e+07,6.17091e+06,0,0,1.49274e+07,1.35765e+07,1.595e+07,717.409,449.35,0,0,174.591,287.61,2000,78.2573,48.6284,0,0,242.706,262.127,927.69,0.106594,0.0414016,0,0,0.216622,0.59426,0.0117722,
8006.00,50,50,170.286,62.8428,50,50,85.5717,0,0,0,0,0,0,0,558.18,630.634,0,0,1681.49,210.549,824.29,1.93129e+09,2.97213e+09,0,0,5.07562e+09,3.97171e+09,4.83614e+09,397420,281697,0,0,267387,58535,1.64858e+06,1.20581e+07,6.18479e+06,0,0,1.49325e+07,1.35853e+07,1.6012e+07,711.992,446.688,0,0,159.018,278.012,2000,78.0421,48.5919,0,0,238.198,265.115,920.481,0.106893,0.0417645,0,0,0.222066,0.59065,0.012001,
8036.00,50,50,169.883,62.7656,50,50,84.4744,0,0,0,0,0,0,0,563.859,629.662,0,0,1746.95,205.32,828.625,1.94324e+09,2.98054e+09,0,0,5.08341e+09,3.97341e+09,4.88575e+09,398536,279644,0,0,253946,55289.3,1.65725e+06,1.20793e+07,6.19815e+06,0,0,1.4937e+07,1.35935e+07,1.6072e+07,706.801,444.118,0,0,145.365,269.283,2000,77.851,48.5579,0,0,234.094,268.268,913.512,0.1072,0.0421113,0,0,0.227564,0.587095,0.0122246,
8067.00,50,50,169.471,62.6857,50,50,83.3411,0,0,0,0,0,0,0,569.706,628.702,0,0,1812.85,199.652,832.672,1.95561e+09,2.98917e+09,0,0,5.09104e+09,3.97506e+09,4.93727e+09,399631,277548,0,0,241007,51461.1,1.66534e+06,1.21011e+07,6.21187e+06,0,0,1.49413e+07,1.36016e+07,1.6134e+07,701.469,441.461,0,0,132.944,257.754,2000,77.6527,48.5228,0,0,230.373,272.218,906.345,0.107539,0.0424655,0,0,0.233167,0.582499,0.0124636,
8098.00,50,50,169.047,62.606,50,50,82.2042,0,0,0,0,0,0,0,575.607,627.8,0,0,1876.67,192.943,836.803,1.96802e+09,2.99774e+09,0,0,5.0983e+09,3.97658e+09,4.98905e+09,400738,275482,0,0,229090,46897.5,1.67361e+06,1.21228e+07,6.22551e+06,0,0,1.49452e+07,1.36094e+07,1.6196e+07,696.201,438.806,0,0,122.073,243.064,2000,77.4533,48.4871,0,0,227.038,277.409,899.204,0.10789,0.0428171,0,0,0.238637,0.576408,0.0127061,
8126.00,50,50,168.668,62.5338,50,50,81.1757,0,0,0,0,0,0,0,580.898,627.02,0,0,1932.52,186.498,840.321,1.97926e+09,3.00543e+09,0,0,5.10455e+09,3.9778e+09,5.03603e+09,401709,273647,0,0,219156,40951,1.68064e+06,1.21422e+07,6.23776e+06,0,0,1.49485e+07,1.36159e+07,1.6252e+07,691.531,436.425,0,0,113.404,219.579,2000,77.2749,48.4549,0,0,224.291,286.184,892.874,0.108211,0.0431319,0,0,0.243489,0.564668,0.0129266,
8157.00,50,50,168.252,62.4548,50,50,80.0393,0,0,0,0,0,0,0,586.832,626.109,0,0,1992.29,212.21,843.718,1.99173e+09,3.01387e+09,0,0,5.11116e+09,3.97895e+09,5.08825e+09,402817,271627,0,0,209000,33692.1,1.68744e+06,1.21636e+07,6.25124e+06,0,0,1.49519e+07,1.36219e+07,1.6314e+07,686.426,433.834,0,0,104.904,158.768,2000,77.0768,48.4208,0,0,221.744,309.842,885.909,0.108564,0.0434753,0,0,0.248797,0.522333,0.0131767,
8187.00,50,50,167.843,62.3794,50,50,78.9382,0,0,0,0,0,0,0,592.686,625.344,0,0,2042.51,214.589,846.824,2.00383e+09,3.02199e+09,0,0,5.11726e+09,3.97996e+09,5.13899e+09,403937,269735,0,0,199454,33721.7,1.69365e+06,1.21841e+07,6.26421e+06,0,0,1.49549e+07,1.36266e+07,1.6374e+07,681.536,431.338,0,0,97.6515,157.146,2000,76.8831,48.3851,0,0,219.808,315.819,879.273,0.108908,0.0438086,0,0,0.253895,0.520809,0.0134143,
8218.00,50,50,167.416,62.3021,50,50,77.8042,0,0,0,0,0,0,0,598.808,624.641,0,0,2091.01,212.238,849.455,2.01638e+09,3.03032e+09,0,0,5.12328e+09,3.98101e+09,5.19159e+09,405117,267815,0,0,190445,34030.7,1.69891e+06,1.22051e+07,6.27754e+06,0,0,1.49578e+07,1.36315e+07,1.6436e+07,676.54,428.75,0,0,91.0779,160.342,2000,76.682,48.3474,0,0,218.083,319.816,872.41,0.109266,0.044154,0,0,0.25894,0.523598,0.0136682,
8248.00,50,50,167.006,62.2276,50,50,76.7052,0,0,0,0,0,0,0,604.629,623.91,0,0,2133.02,212.445,851.874,2.02855e+09,3.03832e+09,0,0,5.12886e+09,3.98203e+09,5.24265e+09,406160,265949,0,0,182627,34138.7,1.70375e+06,1.22253e+07,6.29035e+06,0,0,1.49604e+07,1.36364e+07,1.6496e+07,671.752,426.261,0,0,85.6187,160.694,2000,76.4902,48.3118,0,0,216.89,322.687,865.535,0.109616,0.0444899,0,0,0.262989,0.524459,0.0139135,
8279.00,50,50,166.585,62.1503,50,50,75.5721,0,0,0,0,0,0,0,610.495,623.141,0,0,2171.38,214.161,853.863,2.04116e+09,3.04653e+09,0,0,5.13438e+09,3.98309e+09,5.29554e+09,407082,264020,0,0,175099,34133.9,1.70773e+06,1.22461e+07,6.30352e+06,0,0,1.4963e+07,1.36413e+07,1.6558e+07,666.807,423.692,0,0,80.6396,159.384,2000,76.2956,48.2749,0,0,216.136,324.794,858.334,0.109983,0.0448386,0,0,0.266787,0.524583,0.0141767,
8310.00,50,50,166.158,62.0727,50,50,74.4369,0,0,0,0,0,0,0,616.259,622.342,0,0,2204.02,216.561,855.77,2.05379e+09,3.05468e+09,0,0,5.13969e+09,3.98415e+09,5.34856e+09,407880,262081,0,0,168086,34044.1,1.71154e+06,1.22666e+07,6.31661e+06,0,0,1.49654e+07,1.36462e+07,1.662e+07,661.865,421.12,0,0,76.2635,157.203,2000,76.1029,48.2375,0,0,215.907,326.479,850.94,0.110361,0.0452053,0,0,0.270297,0.524234,0.0144428,
8340.00,50,50,165.747,61.9977,50,50,73.3302,0,0,0,0,0,0,0,621.766,621.481,0,0,2232.18,219.289,857.783,2.06604e+09,3.06251e+09,0,0,5.14462e+09,3.98516e+09,5.39999e+09,408576,260162,0,0,161725,33887.9,1.71557e+06,1.22864e+07,6.3292e+06,0,0,1.49676e+07,1.36509e+07,1.668e+07,657.122,418.616,0,0,72.4516,154.535,2000,75.9182,48.2035,0,0,215.828,327.959,843.702,0.110734,0.0455758,0,0,0.273686,0.523582,0.0146996,
8343.00,50,50,165.709,61.9902,50,50,73.221,0,0,0,0,0,0,0,622.32,621.386,0,0,2235.1,219.589,857.73,2.06726e+09,3.06329e+09,0,0,5.1451e+09,3.98527e+09,5.40513e+09,408645,259965,0,0,161108,33868.5,1.71546e+06,1.22884e+07,6.33046e+06,0,0,1.49678e+07,1.36514e+07,1.6686e+07,656.648,418.363,0,0,72.0809,154.236,2000,75.8998,48.2003,0,0,215.828,328.11,843.002,0.11077,0.0456119,0,0,0.273954,0.523481,0.0147288,
8353.00,50,50,165.572,61.9651,50,50,72.8506,0,0,0,0,0,0,0,624.101,621.056,0,0,2244.13,220.534,858.405,2.07135e+09,3.06588e+09,0,0,5.1467e+09,3.9856e+09,5.4223e+09,408845,259310,0,0,159085,33801.3,1.71681e+06,1.22949e+07,6.33463e+06,0,0,1.49686e+07,1.36529e+07,1.6706e+07,655.094,417.531,0,0,70.8896,153.27,2000,75.8399,48.19,0,0,215.789,328.603,840.599,0.110893,0.0457332,0,0,0.275149,0.523186,0.0148134,
8371.00,50,50,165.326,61.9198,50,50,72.1833,0,0,0,0,0,0,0,627.248,620.428,0,0,2258.93,222.282,859.693,2.07871e+09,3.07054e+09,0,0,5.14952e+09,3.98621e+09,5.45323e+09,409153,258116,0,0,155519,33670.7,1.71939e+06,1.23067e+07,6.34213e+06,0,0,1.49698e+07,1.36556e+07,1.6742e+07,652.298,416.029,0,0,68.8463,151.478,2000,75.734,48.1723,0,0,215.853,329.48,836.194,0.111111,0.0459485,0,0,0.277053,0.522596,0.0149743,
8401.00,50,50,164.916,61.8439,50,50,71.0632,0,0,0,0,0,0,0,632.349,619.245,0,0,2280.58,225.235,862.307,2.091e+09,3.07824e+09,0,0,5.15408e+09,3.98722e+09,5.5049e+09,409539,256086,0,0,149810,33429.4,1.72461e+06,1.23262e+07,6.35457e+06,0,0,1.49718e+07,1.36601e+07,1.6802e+07,647.647,413.545,0,0,65.6895,148.42,2000,75.5618,48.1459,0,0,216.144,330.973,828.617,0.11147,0.0463013,0,0,0.280213,0.521438,0.0152528,
8432.00,50,50,164.493,61.7653,50,50,69.9017,0,0,0,0,0,0,0,637.421,617.85,0,0,2304.78,227.961,864.941,2.1037e+09,3.08614e+09,0,0,5.15863e+09,3.98825e+09,5.55846e+09,409763,253929,0,0,144236,33168.4,1.72988e+06,1.23462e+07,6.36734e+06,0,0,1.49738e+07,1.36647e+07,1.6864e+07,642.846,410.989,0,0,62.5813,145.5,2000,75.3898,48.1226,0,0,216.449,332.638,820.753,0.111833,0.0466573,0,0,0.283794,0.520154,0.0155458,
8463.00,50,50,164.072,61.6863,50,50,68.7393,0,0,0,0,0,0,0,642.317,616.196,0,0,2325.06,224.808,867.297,2.1164e+09,3.09398e+09,0,0,5.163e+09,3.98927e+09,5.61218e+09,409850,251701,0,0,138846,32981.4,1.73459e+06,1.2366e+07,6.38004e+06,0,0,1.49757e+07,1.36692e+07,1.6926e+07,638.08,408.475,0,0,59.7172,146.709,2000,75.2229,48.1061,0,0,216.901,336.316,813.003,0.112192,0.0470029,0,0,0.287476,0.518704,0.0158327,
8490.00,50,50,163.705,61.6171,50,50,67.7281,0,0,0,0,0,0,0,646.367,614.578,0,0,2339.21,225.508,869.125,2.12747e+09,3.10074e+09,0,0,5.16668e+09,3.99016e+09,5.65908e+09,409801,249711,0,0,134321,32762.1,1.73825e+06,1.23832e+07,6.39103e+06,0,0,1.49773e+07,1.36731e+07,1.698e+07,634.007,406.314,0,0,57.4214,145.282,2000,75.0831,48.0959,0,0,217.513,340.203,806.276,0.112504,0.0472978,0,0,0.290598,0.513851,0.0160845,
8797.00,50,50,159.505,60.8584,50,50,56.3437,0,0,0,0,0,0,0,692.93,593.448,0,0,2337.1,234.077,875.299,2.25307e+09,3.17388e+09,0,0,5.20096e+09,3.99979e+09,6.19584e+09,408945,227706,0,0,93317.4,30017.8,1.7506e+06,1.25708e+07,6.51212e+06,0,0,1.49918e+07,1.37153e+07,1.7594e+07,590.168,383.7,0,0,39.9288,128.239,2000,73.5658,48.0753,0,0,230.492,374.668,733.232,0.115576,0.0504075,0,0,0.313551,0.471831,0.0189871,
9162.00,50,50,154.405,59.9133,50,50,50,0,0,0,0,0,0,0,764.489,569.595,0,0,2475.34,253.027,968.993,2.40298e+09,3.25272e+09,0,0,5.22993e+09,4.01008e+09,6.756e+09,412887,202938,0,0,67500.1,26467.6,1.07427e+06,1.2777e+07,6.64729e+06,0,0,1.50037e+07,1.37581e+07,1.82266e+07,540.082,356.286,0,0,27.269,104.604,1108.65,71.8812,48.0768,0,0,276.931,409.294,661.698,0.116928,0.0538341,0,0,0.0980025,0.431868,0.0310124,
9528.00,50,50,149.253,58.9814,50,50,50,0,0,0,0,0,0,0,838.375,530.212,0,0,2320.18,266.349,986.771,2.55462e+09,3.3216e+09,0,0,5.25172e+09,4.01927e+09,7.03532e+09,415071,175394,0,0,52796.2,23958.9,566551,1.29662e+07,6.77263e+06,0,0,1.50127e+07,1.37928e+07,1.85062e+07,495.09,330.799,0,0,22.7552,89.9532,574.146,70.8844,48.5228,0,0,297.286,443.668,615.196,0.112587,0.0566577,0,0,0.092551,0.389735,0.0568904,
9893.00,50,50,144.142,58.3253,50,50,50,0,0,0,0,0,0,0,924.254,503.772,0,0,2304.06,265.707,986.636,2.70672e+09,3.38217e+09,0,0,5.26924e+09,4.02775e+09,7.21178e+09,417460,157497,0,0,44030.3,22691.8,425459,1.3139e+07,6.88997e+06,0,0,1.50203e+07,1.38247e+07,1.86853e+07,451.672,312.635,0,0,19.1099,85.4017,431.222,69.077,48.7913,0,0,291.099,484.31,587.319,0.114277,0.0594164,0,0,0.130844,0.347733,0.0794951,
10258.00,50,50,139.194,57.7078,50,50,50,0,0,0,0,0,0,0,1014.81,480.329,0,0,2307.79,269.609,1008.66,2.85899e+09,3.4367e+09,0,0,5.28395e+09,4.03586e+09,7.35489e+09,416508,141803,0,0,37107.7,21821.7,364474,1.32961e+07,7.00083e+06,0,0,1.50267e+07,1.38554e+07,1.88289e+07,410.43,295.221,0,0,16.0793,80.9384,361.344,67.0463,49.035,0,0,274.508,509.375,575.12,0.119866,0.0620977,0,0,0.175071,0.317982,0.0978467,
10623.00,50,50,134.386,57.1629,50,50,50,0,0,0,0,0,0,0,1108.87,461.371,0,0,2241.71,275.429,1034.62,3.0106e+09,3.48598e+09,0,0,5.29659e+09,4.04371e+09,7.47896e+09,413647,129128,0,0,32342.2,21245.9,317610,1.34388e+07,7.10568e+06,0,0,1.50322e+07,1.38843e+07,1.89503e+07,373.036,279.88,0,0,14.4275,77.1373,306.982,64.9076,49.2881,0,0,272.039,523.262,569.326,0.128118,0.0646573,0,0,0.174465,0.306095,0.111194,
10989.00,50,50,129.6,56.6541,50,50,50,0,0,0,0,0,0,0,1189.95,448.313,0,0,2204.17,279.298,1064.92,3.1609e+09,3.53134e+09,0,0,5.30777e+09,4.05145e+09,7.58766e+09,406818,118956,0,0,28930.2,21060,277899,1.35695e+07,7.20544e+06,0,0,1.50373e+07,1.39121e+07,1.90541e+07,341.877,265.342,0,0,13.1252,75.4032,260.958,63.2669,49.4693,0,0,275.435,534.179,558.302,0.135236,0.0670789,0,0,0.163058,0.29675,0.121611,
11354.00,50,50,125.042,56.1305,50,50,50,0,0,0,0,0,0,0,1263.27,423.474,0,0,2102.72,276.551,1224.09,3.30721e+09,3.57247e+09,0,0,5.31766e+09,4.05912e+09,7.68243e+09,394714,106204,0,0,25508.7,21021.3,236901,1.36887e+07,7.29949e+06,0,0,1.50418e+07,1.39399e+07,1.91405e+07,312.454,250.792,0,0,12.1313,76.0126,193.533,62.0925,50.0181,0,0,288.015,541.155,488.044,0.139404,0.0689934,0,0,0.137821,0.297841,0.132227,
11719.00,50,50,120.621,55.7491,50,50,50,0,0,0,0,0,0,0,1330.65,409.369,0,0,1942.35,268.191,1420.08,3.4491e+09,3.60962e+09,0,0,5.32635e+09,4.0668e+09,7.76652e+09,383004,98239.2,0,0,22166.9,21065.3,203471,1.37981e+07,7.38901e+06,0,0,1.50462e+07,1.39679e+07,1.92126e+07,287.833,239.977,0,0,11.4124,78.5459,143.281,60.9365,50.3071,0,0,316.323,549.281,448.281,0.14481,0.0708314,0,0,0.0810461,0.301092,0.140541,
12084.00,50,50,116.405,55.3256,50,50,50,0,0,0,0,0,0,0,1407.66,404.408,0,0,1062.2,261.016,1174.8,3.58675e+09,3.64432e+09,0,0,5.33483e+09,4.07448e+09,7.84229e+09,371316,91965.6,0,0,22560.9,20942.8,196627,1.38987e+07,7.47436e+06,0,0,1.50528e+07,1.39969e+07,1.92761e+07,263.782,227.408,0,0,21.2398,80.2357,167.37,59.8464,50.4447,0,0,402.133,561.258,520.208,0.149168,0.0725859,0,0,0.072904,0.29352,0.142922,
12450.00,50,50,112.388,54.8543,50,50,50,0,0,0,0,0,0,0,1471.92,399.478,0,0,1160.56,255.59,1135.4,3.71987e+09,3.67671e+09,0,0,5.34309e+09,4.08209e+09,7.91042e+09,355072,85208.8,0,0,21556.5,20646,181746,1.3991e+07,7.55496e+06,0,0,1.50596e+07,1.40264e+07,1.93323e+07,241.231,213.301,0,0,18.5742,80.7776,160.072,59.1996,50.6283,0,0,418.906,572.266,546.252,0.150464,0.0737751,0,0,0.0540785,0.284252,0.147505,
12815.00,50,50,108.593,54.4333,50,50,50,0,0,0,0,0,0,0,1520.2,399.375,0,0,1311.81,255.294,1151.18,3.84588e+09,3.70682e+09,0,0,5.35039e+09,4.08959e+09,7.97139e+09,335622,80009.5,0,0,27883.6,20435,156433,1.40752e+07,7.63038e+06,0,0,1.50653e+07,1.40557e+07,1.93841e+07,220.775,200.337,0,0,21.2559,80.0451,135.89,58.7078,50.6986,0,0,345.922,581.478,537.439,0.153127,0.0748427,0,0,0.0825885,0.27311,0.15197,
13180.00,50,50,104.993,54.06,0,50,50,0,0,0,0,0,0,0,1568.34,396.725,0,0,0,258.836,1038.96,3.96474e+09,3.73507e+09,0,0,5.35157e+09,4.09709e+09,8.02572e+09,315733,74798.9,0,0,0,20807.2,149988,1.41522e+07,7.70128e+06,0,0,1.50663e+07,1.4085e+07,1.94314e+07,201.316,188.541,0,0,0,80.3877,144.364,58.1772,50.856,0,0,0,585.469,567.456,0.157497,0.0758412,0,0,0,0.270142,0.15279,
13545.00,50,50,101.578,53.733,0,50,50,0,0,0,0,0,0,0,1617.18,388.823,0,0,0,267.87,1028.47,4.0763e+09,3.76136e+09,0,0,5.35157e+09,4.10475e+09,8.07515e+09,295996,69322.5,0,0,0,21013.9,130876,1.42223e+07,7.76815e+06,0,0,1.50663e+07,1.41141e+07,1.94767e+07,183.032,178.288,0,0,0,78.4481,127.253,57.6266,51.2079,0,0,0,586.839,547.316,0.163253,0.0764948,0,0,0,0.267517,0.158548,
13911.00,50,50,98.3269,53.4362,0,50,50,0,0,0,0,0,0,0,1626.66,378.482,0,0,0,283.156,1423.84,4.18089e+09,3.78575e+09,0,0,5.35157e+09,4.11245e+09,8.11984e+09,275817,64050.7,0,0,0,21065.4,98770.5,1.42865e+07,7.83168e+06,0,0,1.50663e+07,1.4142e+07,1.95188e+07,169.56,169.231,0,0,0,74.3952,69.3691,57.6177,51.6428,0,0,0,585.487,498.975,0.166979,0.0768584,0,0,0,0.263085,0.175655,
