TIME,FGOR,FGPR,FGPT,FOPR,FOPT,FWCT,
6026.00,293.018,113857,1.61249e+09,388.566,1.51522e+07,0.790087,
6056.00,204.156,126680,1.6163e+09,620.509,1.51705e+07,0.786339,
6087.00,238.066,191865,1.62236e+09,805.934,1.51958e+07,0.778876,
6118.00,381.436,159081,1.62735e+09,417.059,1.52091e+07,0.72255,
6148.00,100.205,48403.5,1.62875e+09,483.047,1.52229e+07,0.841545,
6179.00,100.732,18083.9,1.62935e+09,179.525,1.52288e+07,0.869095,
6209.00,158.525,65893.2,1.63129e+09,415.663,1.52412e+07,0.841439,
6240.00,218.739,98463.3,1.63473e+09,450.14,1.52537e+07,0.75383,
6271.00,164.93,100847,1.6379e+09,611.457,1.52719e+07,0.773571,
6300.00,121.919,38587.9,1.639e+09,316.504,1.52813e+07,0.819328,
6331.00,102.498,13165.1,1.63942e+09,128.442,1.52854e+07,0.883163,
6361.00,271.484,135712,1.64381e+09,499.888,1.52981e+07,0.813377,
6392.00,149.528,102738,1.64743e+09,687.084,1.53178e+07,0.777611,
6422.00,114.412,64808.8,1.6494e+09,566.45,1.53351e+07,0.825144,
6453.00,117.286,102911,1.65283e+09,877.439,1.53615e+07,0.72406,
6484.00,111.069,65165.3,1.65483e+09,586.712,1.538e+07,0.737245,
6514.00,109.067,59916.4,1.65665e+09,549.352,1.53964e+07,0.705559,
6545.00,109.277,104516,1.66001e+09,956.435,1.54252e+07,0.623898,
6575.00,108.104,84867.7,1.66258e+09,785.054,1.54489e+07,0.345039,
6606.00,107.248,81085.2,1.66514e+09,756.055,1.54724e+07,0.0061083,
6637.00,109.641,90886.4,1.66784e+09,828.944,1.54977e+07,0.610505,
6665.00,106.22,124311,1.67134e+09,1170.31,1.55302e+07,0.718842,
6696.00,107.54,106773,1.67478e+09,992.864,1.55623e+07,0.731882,
6726.00,109.867,93032.2,1.67756e+09,846.768,1.55881e+07,0.724931,
6757.00,108.998,91432.4,1.68038e+09,838.843,1.56141e+07,0.734591,
6787.00,106.84,73231.5,1.68251e+09,685.429,1.56348e+07,0.774893,
6818.00,110.032,46999.9,1.68396e+09,427.148,1.56485e+07,0.721857,
6849.00,117.678,52498.6,1.68554e+09,446.12,1.56624e+07,0.757588,
6879.00,145.192,100881,1.68848e+09,694.812,1.56829e+07,0.7387,
6910.00,150.929,85925.9,1.69107e+09,569.312,1.5701e+07,0.761283,
6940.00,154.241,62057.5,1.69288e+09,402.341,1.57135e+07,0.795357,
6971.00,168.799,62616.9,1.69477e+09,370.955,1.57252e+07,0.805994,
7002.00,199.164,69387.1,1.69699e+09,348.392,1.57359e+07,0.756894,
7030.00,185.838,46118.8,1.69835e+09,248.167,1.57427e+07,0.67608,
7061.00,113.998,56264,1.69995e+09,493.555,1.57568e+07,0.822228,
7091.00,113.547,65548.9,1.70189e+09,577.283,1.57742e+07,0.824059,
7122.00,158.061,144456,1.70581e+09,913.927,1.58014e+07,0.730527,
7152.00,205.837,175626,1.71106e+09,853.226,1.58284e+07,0.749626,
7183.00,195.633,171163,1.71648e+09,874.918,1.58564e+07,0.748903,
7214.00,114.812,50775.1,1.71809e+09,442.247,1.58706e+07,0.618318,
7244.00,121.163,48885.2,1.71957e+09,403.468,1.5883e+07,0.357021,
7275.00,125.086,48300.5,1.7211e+09,386.137,1.58954e+07,0.411494,
7305.00,128.937,48403,1.7226e+09,375.401,1.59071e+07,0.469912,
7336.00,133.286,42586,1.72394e+09,319.509,1.59173e+07,0.513137,
7367.00,137.926,47121,1.72543e+09,341.64,1.59282e+07,0.547518,
7395.00,141.614,40754.1,1.72657e+09,287.784,1.59363e+07,0.56184,
7426.00,138.769,34974.5,1.72768e+09,252.034,1.59443e+07,0.582506,
7456.00,130.486,37110.3,1.72879e+09,284.4,1.59526e+07,0.774269,
7487.00,116.797,35609.2,1.72982e+09,304.882,1.59614e+07,0.812712,
7517.00,113.918,75061.5,1.73191e+09,658.911,1.59796e+07,0.773446,
7548.00,117.86,115298,1.73563e+09,978.254,1.60101e+07,0.762951,
7579.00,118.422,110005,1.73904e+09,928.921,1.60391e+07,0.771074,
7609.00,120.107,82914.3,1.74154e+09,690.338,1.606e+07,0.754503,
7640.00,127.79,87519.7,1.74429e+09,684.87,1.60813e+07,0.735384,
7670.00,136.989,93445.9,1.74707e+09,682.142,1.61018e+07,0.728789,
7701.00,137.983,85999.7,1.74972e+09,623.265,1.61213e+07,0.728924,
7702.00,148.14,87821.8,1.74981e+09,592.829,1.61218e+07,0.709465,
7703.00,148.393,87936.4,1.7499e+09,592.591,1.61224e+07,0.709514,
7732.00,146.67,85201.9,1.75239e+09,580.908,1.61394e+07,0.716485,
7761.00,150.456,105926,1.75546e+09,704.033,1.61596e+07,0.722646,
7792.00,157.316,74038,1.75787e+09,470.632,1.61744e+07,0.660701,
7822.00,155.344,86704.6,1.7605e+09,558.148,1.61912e+07,0.702093,
7853.00,148.673,84871.6,1.76313e+09,570.862,1.62088e+07,0.710449,
7883.00,116.976,11855.2,1.76341e+09,101.347,1.62116e+07,0.797932,
7914.00,117.757,58829,1.76522e+09,499.579,1.6227e+07,0.705363,
7945.00,129.426,87007.3,1.76782e+09,672.255,1.62475e+07,0.718641,
7975.00,134.408,78970.4,1.77027e+09,587.54,1.62654e+07,0.714187,
8006.00,120.477,53558.6,1.77208e+09,444.556,1.62795e+07,0.708173,
8036.00,118.462,55010.4,1.77381e+09,464.371,1.62937e+07,0.726454,
8067.00,112.701,44474.4,1.77523e+09,394.622,1.63062e+07,0.737332,
8098.00,111.802,45153.4,1.77668e+09,403.868,1.6319e+07,0.750802,
8126.00,110.114,39359.2,1.7778e+09,357.441,1.63292e+07,0.761653,
8157.00,108.415,28368.7,1.7787e+09,261.667,1.63375e+07,0.767928,
8187.00,108.962,31923.8,1.77968e+09,292.98,1.63464e+07,0.760667,
8218.00,109.705,39292.2,1.78096e+09,358.164,1.63579e+07,0.781262,
