TIME,WBHP:A-1H,WBHP:A-2AH,WBHP:A-3H,WBHP:A-5H,WBHP:N-1,WBHP:N-3,WBHP:N-4,WGIR:A-1H,WGIR:A-2AH,WGIR:A-3H,WGIR:A-5H,WGIR:N-1,WGIR:N-3,WGIR:N-4,WGOR:A-1H,WGOR:A-2AH,WGOR:A-3H,WGOR:A-5H,WGOR:N-1,WGOR:N-3,WGOR:N-4,WGPT:A-1H,WGPT:A-2AH,WGPT:A-3H,WGPT:A-5H,WGPT:N-1,WGPT:N-3,WGPT:N-4,WGPR:A-1H,WGPR:A-2AH,WGPR:A-3H,WGPR:A-5H,WGPR:N-1,WGPR:N-3,WGPR:N-4,WOPT:A-1H,WOPT:A-2AH,WOPT:A-3H,WOPT:A-5H,WOPT:N-1,WOPT:N-3,WOPT:N-4,WOPR:A-1H,WOPR:A-2AH,WOPR:A-3H,WOPR:A-5H,WOPR:N-1,WOPR:N-3,WOPR:N-4,WPI1:A-1H,WPI1:A-2AH,WPI1:A-3H,WPI1:A-5H,WPI1:N-1,WPI1:N-3,WPI1:N-4,WWCT:A-1H,WWCT:A-2AH,WWCT:A-3H,WWCT:A-5H,WWCT:N-1,WWCT:N-3,WWCT:N-4,
2039.00,50,50,300.14,49.2957,229.684,233.999,242.815,0,0,0,0,0,0,0,18.991,957.516,0,0,102.774,89.8513,88.0778,4.5553e+08,1.23581e+09,0,0,3.71944e+08,3.72806e+08,3.61704e+08,550.356,56778.5,0,0,205549,179703,176156,2.4212e+06,1.2909e+06,0,0,4.078e+06,4.078e+06,4.078e+06,28.9798,59.2977,0,0,2000,2000,2000,146.539,51.2326,0,0,994.862,830.958,1980.93,0.0010892,0.0020555,0,0,0.0546985,0.099667,0.000687413,
2070.00,50,50,299.974,49.3209,229.054,233.212,242.217,0,0,0,0,0,0,0,19.0014,958.017,0,0,104.207,89.7538,88.0716,4.55547e+08,1.23757e+09,0,0,3.78367e+08,3.78373e+08,3.67165e+08,565.408,57039.6,0,0,208413,179508,176143,2.42211e+06,1.29274e+06,0,0,4.14e+06,4.14e+06,4.14e+06,29.7561,59.5393,0,0,2000,2000,2000,146.543,51.0119,0,0,991.773,819.358,1980.96,0.00108833,0.0020699,0,0,0.0548312,0.105633,0.000713737,
2101.00,50,50,299.81,49.3415,228.432,232.427,241.633,0,0,0,0,0,0,0,19.0176,957.156,0,0,105.529,89.6382,88.0636,4.55565e+08,1.23935e+09,0,0,3.84874e+08,3.83934e+08,3.72625e+08,579.957,57250.9,0,0,211057,179276,176127,2.42305e+06,1.29459e+06,0,0,4.202e+06,4.202e+06,4.202e+06,30.4958,59.8136,0,0,2000,2000,2000,146.545,50.8444,0,0,989.033,808.064,1980.85,0.00108764,0.0020826,0,0,0.0549162,0.111704,0.000739218,
2131.00,50,50,299.652,49.3577,227.832,231.671,241.073,0,0,0,0,0,0,0,19.0289,956.418,0,0,106.861,89.524,88.0565,4.55583e+08,1.24107e+09,0,0,3.91253e+08,3.89308e+08,3.77908e+08,592.752,57441.8,0,0,213722,179048,176113,2.42397e+06,1.29639e+06,0,0,4.262e+06,4.262e+06,4.262e+06,31.1501,60.0594,0,0,2000,2000,2000,146.548,50.6899,0,0,986.393,797.761,1980.84,0.00108713,0.00209498,0,0,0.0550102,0.117611,0.000763441,
2145.00,50,50,299.577,49.3643,227.556,231.319,240.815,0,0,0,0,0,0,0,19.0323,956.49,0,0,107.372,89.4838,88.0542,4.55591e+08,1.24187e+09,0,0,3.94254e+08,3.91814e+08,3.80374e+08,598.277,57538.5,0,0,214745,178968,176108,2.42441e+06,1.29723e+06,0,0,4.29e+06,4.29e+06,4.29e+06,31.4348,60.1559,0,0,2000,2000,2000,146.55,50.6128,0,0,985.359,793.287,1980.89,0.00108694,0.00210093,0,0,0.0550301,0.120365,0.00077425,
2162.00,50,50,299.487,49.3724,227.221,230.894,240.506,0,0,0,0,0,0,0,19.0373,956.797,0,0,107.993,89.4567,88.0502,4.55601e+08,1.24285e+09,0,0,3.97918e+08,3.94855e+08,3.83368e+08,604.595,57632,0,0,215986,178913,176100,2.42495e+06,1.29825e+06,0,0,4.324e+06,4.324e+06,4.324e+06,31.7584,60.2343,0,0,2000,2000,2000,146.552,50.5173,0,0,984.091,788.021,1980.86,0.00108678,0.00210847,0,0,0.0550643,0.123634,0.000787462,
2192.00,50,50,299.327,49.3886,226.63,230.148,239.967,0,0,0,0,0,0,0,19.0422,956.577,0,0,109.075,89.3547,88.0429,4.5562e+08,1.24458e+09,0,0,4.04437e+08,4.0022e+08,3.88651e+08,615.323,57693.1,0,0,218150,178709,176086,2.42591e+06,1.30006e+06,0,0,4.384e+06,4.384e+06,4.384e+06,32.3136,60.3121,0,0,2000,2000,2000,146.557,50.3691,0,0,981.738,779.297,1980.87,0.00108653,0.00212182,0,0,0.0551339,0.12916,0.000810569,
2223.00,50,50,299.163,49.3997,226.018,229.381,239.416,0,0,0,0,0,0,0,19.0511,956.356,0,0,110.696,89.2716,88.0481,4.55639e+08,1.24637e+09,0,0,4.11247e+08,4.05757e+08,3.94109e+08,624.795,57781.7,0,0,221392,178543,176096,2.42692e+06,1.30193e+06,0,0,4.446e+06,4.446e+06,4.446e+06,32.7957,60.4186,0,0,2000,2000,2000,146.56,50.2344,0,0,978.739,770.93,1980.73,0.00108649,0.00213465,0,0,0.0552326,0.134571,0.000834568,
2254.00,50,50,298.998,49.4121,225.4,228.619,238.877,0,0,0,0,0,0,0,18.9538,949.705,0,0,113.244,89.242,88.0409,4.55659e+08,1.24816e+09,0,0,4.18204e+08,4.11293e+08,3.99568e+08,651.428,57497.4,0,0,226487,178484,176082,2.42797e+06,1.30381e+06,0,0,4.508e+06,4.508e+06,4.508e+06,34.3692,60.5424,0,0,2000,2000,2000,146.607,50.2282,0,0,974.658,762.579,1980.59,0.00108393,0.00214338,0,0,0.055418,0.13981,0.000858025,
2282.00,50,50,298.849,49.4212,224.849,227.939,238.404,0,0,0,0,0,0,0,19.0353,944.163,0,0,114.634,89.0731,88.0887,4.55677e+08,1.24976e+09,0,0,4.24593e+08,4.16285e+08,4.045e+08,669.03,57362.5,0,0,229269,178146,176177,2.42894e+06,1.30551e+06,0,0,4.564e+06,4.564e+06,4.564e+06,35.1468,60.7549,0,0,2000,2000,2000,146.59,50.2187,0,0,972.043,755.507,1980.22,0.0010833,0.00215069,0,0,0.0555187,0.144302,0.000879137,
2313.00,50,50,298.684,49.432,224.246,227.19,237.897,0,0,0,0,0,0,0,19.0525,937.686,0,0,115.742,88.8618,88.0858,4.55698e+08,1.25154e+09,0,0,4.31741e+08,4.21801e+08,4.09961e+08,681.02,57120.7,0,0,231483,177724,176172,2.43004e+06,1.30739e+06,0,0,4.626e+06,4.626e+06,4.626e+06,35.7445,60.9167,0,0,2000,2000,2000,146.592,50.2203,0,0,969.876,748.069,1979.96,0.00108296,0.00215889,0,0,0.055582,0.149192,0.000910753,
2343.00,50,50,298.524,49.4441,223.667,226.469,237.418,0,0,0,0,0,0,0,19.0583,925.748,0,0,116.559,88.6321,88.0723,4.55719e+08,1.25325e+09,0,0,4.38715e+08,4.27124e+08,4.15246e+08,690.373,56740.6,0,0,233118,177264,176145,2.43112e+06,1.30923e+06,0,0,4.686e+06,4.686e+06,4.686e+06,36.2243,61.2916,0,0,2000,2000,2000,146.598,50.3403,0,0,968.078,741.277,1979.82,0.00108283,0.00216234,0,0,0.0556174,0.153806,0.000939125,
2374.00,50,50,298.359,49.4603,223.068,225.731,236.927,0,0,0,0,0,0,0,19.0545,916.436,0,0,117.384,88.5035,88.0556,4.5574e+08,1.255e+09,0,0,4.45972e+08,4.32613e+08,4.20706e+08,700.189,56478.9,0,0,234769,177007,176111,2.43225e+06,1.31113e+06,0,0,4.748e+06,4.748e+06,4.748e+06,36.7467,61.6289,0,0,2000,2000,2000,146.607,50.4193,0,0,965.931,734.557,1979.75,0.0010826,0.00216677,0,0,0.0557272,0.158422,0.000967863,
2404.00,50,50,298.199,49.4744,222.492,225.015,236.472,0,0,0,0,0,0,0,19.0518,911.282,0,0,118.049,88.4616,88.0348,4.55762e+08,1.25669e+09,0,0,4.53042e+08,4.37922e+08,4.25989e+08,710.437,56423.3,0,0,236099,176923,176070,2.43337e+06,1.31299e+06,0,0,4.808e+06,4.808e+06,4.808e+06,37.2897,61.9164,0,0,2000,2000,2000,146.616,50.4387,0,0,964.278,727.933,1979.61,0.00108233,0.00217368,0,0,0.055744,0.162905,0.000994915,
2435.00,50,50,298.034,49.4869,221.899,224.274,236.01,0,0,0,0,0,0,0,19.0564,907.565,0,0,118.756,88.5053,88.0128,4.55784e+08,1.25844e+09,0,0,4.60387e+08,4.43407e+08,4.31446e+08,721.203,56382,0,0,237511,177011,176026,2.43453e+06,1.31491e+06,0,0,4.87e+06,4.87e+06,4.87e+06,37.8457,62.1245,0,0,2000,2000,2000,146.624,50.4357,0,0,962.583,721.378,1979.49,0.00108204,0.00218138,0,0,0.0557911,0.167575,0.00102256,
2466.00,50,50,297.867,49.4943,221.304,223.536,235.554,0,0,0,0,0,0,0,19.0644,904.822,0,0,119.48,88.6143,88.0107,4.55806e+08,1.26019e+09,0,0,4.67773e+08,4.48899e+08,4.36903e+08,730.588,56345.5,0,0,238960,177229,176021,2.43571e+06,1.31684e+06,0,0,4.932e+06,4.932e+06,4.932e+06,38.3221,62.2724,0,0,2000,2000,2000,146.63,50.4216,0,0,960.75,715.086,1979.25,0.00108187,0.00218995,0,0,0.0558548,0.172081,0.00105072,
2496.00,50,50,297.707,49.4983,220.731,222.824,235.127,0,0,0,0,0,0,0,19.0712,902.872,0,0,120.53,88.6395,87.9794,4.55828e+08,1.26188e+09,0,0,4.74977e+08,4.54217e+08,4.42182e+08,738.199,56305.5,0,0,241060,177279,175959,2.43687e+06,1.31871e+06,0,0,4.992e+06,4.992e+06,4.992e+06,38.7075,62.3626,0,0,2000,2000,2000,146.636,50.4015,0,0,958.877,709.354,1978.97,0.00108183,0.00219894,0,0,0.0558947,0.176243,0.00107887,
2527.00,50,50,297.541,49.5001,220.144,222.089,234.695,0,0,0,0,0,0,0,19.074,901.156,0,0,121.758,88.5932,87.9539,4.55851e+08,1.26362e+09,0,0,4.82494e+08,4.59711e+08,4.47636e+08,744.993,56218.4,0,0,243516,177186,175908,2.43808e+06,1.32064e+06,0,0,5.054e+06,5.054e+06,5.054e+06,39.0581,62.3848,0,0,2000,2000,2000,146.644,50.3816,0,0,957.016,703.573,1978.62,0.00108183,0.0022078,0,0,0.0558995,0.180417,0.00110965,
2557.00,50,50,297.379,49.5,219.579,221.379,234.284,0,0,0,0,0,0,0,19.0776,898.495,0,0,122.798,88.5313,87.9516,4.55874e+08,1.26531e+09,0,0,4.89836e+08,4.65025e+08,4.52913e+08,750.818,56002.6,0,0,245596,177063,175903,2.43925e+06,1.32251e+06,0,0,5.114e+06,5.114e+06,5.114e+06,39.3559,62.3293,0,0,2000,2000,2000,146.651,50.3869,0,0,955.27,698.13,1978.19,0.00108191,0.00221648,0,0,0.0559003,0.184383,0.00114194,
2588.00,50,50,297.211,49.4989,218.998,220.645,233.875,0,0,0,0,0,0,0,19.0634,895.254,0,0,123.789,88.8461,87.9399,4.55897e+08,1.26704e+09,0,0,4.97484e+08,4.70516e+08,4.58365e+08,757.473,55782,0,0,247578,177692,175880,2.44048e+06,1.32444e+06,0,0,5.176e+06,5.176e+06,5.176e+06,39.7345,62.3085,0,0,2000,2000,2000,146.664,50.4092,0,0,953.678,692.531,1977.54,0.00108248,0.00222455,0,0,0.0558637,0.188401,0.00117787,
2619.00,50,50,297.042,49.4981,218.42,219.871,233.468,0,0,0,0,0,0,0,18.9377,890.459,0,0,124.674,91.5046,87.9306,4.55921e+08,1.26876e+09,0,0,5.05191e+08,4.76123e+08,4.63817e+08,791.385,55460.6,0,0,249348,183009,175861,2.44174e+06,1.32638e+06,0,0,5.238e+06,5.238e+06,5.238e+06,41.7889,62.2831,0,0,2000,2000,2000,146.715,50.4699,0,0,952.229,684.54,1976.85,0.00108338,0.00223139,0,0,0.0557745,0.193028,0.00121741,
2647.00,50,50,296.889,49.4995,217.9,219.157,233.108,0,0,0,0,0,0,0,19.0635,885.576,0,0,125.493,93.8283,87.8945,4.55944e+08,1.27031e+09,0,0,5.12198e+08,4.81324e+08,4.6874e+08,804.811,55165.2,0,0,250986,187657,175789,2.44292e+06,1.32812e+06,0,0,5.294e+06,5.294e+06,5.294e+06,42.2174,62.293,0,0,2000,2000,2000,146.682,50.539,0,0,950.935,677.389,1976.02,0.00108417,0.00223671,0,0,0.0556982,0.197183,0.00125617,
2678.00,50,50,296.719,49.501,217.331,218.357,232.726,0,0,0,0,0,0,0,19.0748,880.258,0,0,126.369,96.4624,87.8763,4.55969e+08,1.27201e+09,0,0,5.2001e+08,4.87239e+08,4.74189e+08,809.849,54798.1,0,0,252738,192925,175753,2.44424e+06,1.33005e+06,0,0,5.356e+06,5.356e+06,5.356e+06,42.4564,62.2523,0,0,2000,2000,2000,146.687,50.617,0,0,949.289,669.484,1974.98,0.00108462,0.00224256,0,0,0.0556157,0.201755,0.00129944,
2708.00,50,50,296.553,49.5029,216.782,217.589,232.355,0,0,0,0,0,0,0,19.0743,874.419,0,0,127.231,98.6914,87.8742,4.55993e+08,1.27365e+09,0,0,5.27622e+08,4.93106e+08,4.79461e+08,813.442,54349.1,0,0,254462,197383,175748,2.44551e+06,1.33192e+06,0,0,5.416e+06,5.416e+06,5.416e+06,42.646,62.1545,0,0,2000,2000,2000,146.697,50.7084,0,0,947.937,662.98,1973.84,0.00108498,0.00224864,0,0,0.0554343,0.205802,0.00134327,
2731.00,50,50,296.426,49.5057,216.362,216.997,232.075,0,0,0,0,0,0,0,19.0672,868.817,0,0,127.886,100.537,87.8534,4.56012e+08,1.27489e+09,0,0,5.33493e+08,4.97697e+08,4.83503e+08,816.567,53915.8,0,0,255773,201075,175707,2.4465e+06,1.33334e+06,0,0,5.462e+06,5.462e+06,5.462e+06,42.8257,62.0565,0,0,2000,2000,2000,146.707,50.8018,0,0,946.766,657.927,1972.96,0.00108502,0.00225195,0,0,0.0552623,0.208904,0.00137768,
2739.00,50,50,296.381,49.5059,216.216,216.791,231.98,0,0,0,0,0,0,0,19.064,866.901,0,0,128.084,101.167,87.8425,4.56018e+08,1.27532e+09,0,0,5.35541e+08,4.99313e+08,4.84909e+08,817.882,53789.7,0,0,256168,202333,175685,2.44684e+06,1.33384e+06,0,0,5.478e+06,5.478e+06,5.478e+06,42.9018,62.0483,0,0,2000,2000,2000,146.711,50.8342,0,0,946.395,656.219,1972.65,0.001085,0.00225294,0,0,0.0551966,0.209974,0.00138946,
2769.00,50,50,296.213,49.5062,215.671,216.019,231.626,0,0,0,0,0,0,0,19.0512,859.956,0,0,128.903,103.448,87.8144,4.56043e+08,1.27693e+09,0,0,5.43255e+08,5.05463e+08,4.90178e+08,824.434,53374.4,0,0,257807,206896,175629,2.44813e+06,1.3357e+06,0,0,5.538e+06,5.538e+06,5.538e+06,43.2746,62.0665,0,0,2000,2000,2000,146.727,50.9517,0,0,945.13,649.876,1971.53,0.00108477,0.0022565,0,0,0.0549041,0.213878,0.00143519,
2800.00,50,50,296.039,49.5058,215.11,215.216,231.266,0,0,0,0,0,0,0,19.0427,852.903,0,0,129.735,106.545,87.7971,4.56069e+08,1.27858e+09,0,0,5.51276e+08,5.1199e+08,4.95622e+08,832.122,52957.5,0,0,259470,213091,175594,2.44948e+06,1.33763e+06,0,0,5.6e+06,5.6e+06,5.6e+06,43.6976,62.0908,0,0,2000,2000,2000,146.741,51.0713,0,0,944.135,643.128,1970.34,0.00108458,0.0022595,0,0,0.0545451,0.217951,0.00148317,
2831.00,50,50,295.864,49.5064,214.549,214.415,230.906,0,0,0,0,0,0,0,19.034,843.979,0,0,130.498,109.535,87.782,4.56095e+08,1.28021e+09,0,0,5.59347e+08,5.18701e+08,5.01065e+08,843.851,52436.9,0,0,260996,219070,175564,2.45085e+06,1.33955e+06,0,0,5.662e+06,5.662e+06,5.662e+06,44.3339,62.1306,0,0,2000,2000,2000,146.757,51.228,0,0,943.114,636.713,1969.08,0.00108428,0.00226115,0,0,0.0542038,0.221937,0.00153299,
2861.00,50,50,295.694,49.5083,214.005,213.641,230.575,0,0,0,0,0,0,0,19.0939,834.493,0,0,131.356,112.42,87.765,4.5612e+08,1.28177e+09,0,0,5.67207e+08,5.25374e+08,5.06331e+08,846.674,51860,0,0,262712,224840,175530,2.45218e+06,1.34142e+06,0,0,5.722e+06,5.722e+06,5.722e+06,44.3428,62.1455,0,0,2000,2000,2000,146.748,51.3976,0,0,941.678,630.772,1967.91,0.0010846,0.00226236,0,0,0.0539613,0.2256,0.00158081,
2892.00,50,50,295.518,49.5074,213.449,212.845,230.236,0,0,0,0,0,0,0,19.1094,827.164,0,0,132.425,115.234,87.7993,4.56146e+08,1.28337e+09,0,0,5.75386e+08,5.32453e+08,5.11774e+08,841.82,51424.7,0,0,264850,230468,175599,2.45355e+06,1.34334e+06,0,0,5.784e+06,5.784e+06,5.784e+06,44.0526,62.1699,0,0,2000,2000,2000,146.752,51.5263,0,0,939.985,625.159,1966.55,0.00108543,0.00226443,0,0,0.0536518,0.229205,0.0016317,
2922.00,50,50,295.347,49.5055,212.911,212.069,229.911,0,0,0,0,0,0,0,19.0922,819.771,0,0,134.173,118.569,88.0183,4.56171e+08,1.28491e+09,0,0,5.83388e+08,5.39491e+08,5.17047e+08,839.881,50959.4,0,0,268346,237137,176037,2.45487e+06,1.34521e+06,0,0,5.844e+06,5.844e+06,5.844e+06,43.9907,62.1629,0,0,2000,2000,2000,146.768,51.6595,0,0,938.001,619.483,1964.71,0.00108608,0.0022672,0,0,0.053306,0.232861,0.00168903,
2953.00,50,50,295.17,49.5027,212.338,211.272,229.571,0,0,0,0,0,0,0,19.1207,813.347,0,0,139.31,121.527,88.5609,4.56197e+08,1.28648e+09,0,0,5.91896e+08,5.46947e+08,5.22523e+08,837.968,50546.9,0,0,278619,243053,177122,2.45623e+06,1.34714e+06,0,0,5.906e+06,5.906e+06,5.906e+06,43.8251,62.1468,0,0,2000,2000,2000,146.768,51.7756,0,0,932.521,614.248,1962.07,0.00108702,0.00226999,0,0,0.0531989,0.236511,0.00176266,
2984.00,50,50,294.994,49.4988,211.755,210.463,229.234,0,0,0,0,0,0,0,19.1262,808.055,0,0,143.836,124.644,89.1353,4.56223e+08,1.28804e+09,0,0,6.00696e+08,5.54599e+08,5.28034e+08,833.255,50161.6,0,0,287673,249287,178271,2.45758e+06,1.34906e+06,0,0,5.968e+06,5.968e+06,5.968e+06,43.5662,62.077,0,0,2000,2000,2000,146.776,51.8711,0,0,927.92,608.708,1959.55,0.00108807,0.00227432,0,0,0.0530251,0.240244,0.00183082,
3012.00,50,50,294.834,49.4963,211.223,209.724,228.931,0,0,0,0,0,0,0,19.1338,803.307,0,0,148.02,127.742,89.6244,4.56247e+08,1.28944e+09,0,0,6.08888e+08,5.61684e+08,5.33041e+08,828.773,49755.2,0,0,296040,255483,179249,2.4588e+06,1.3508e+06,0,0,6.024e+06,6.024e+06,6.024e+06,43.3145,61.9379,0,0,2000,2000,2000,146.782,51.9586,0,0,923.947,603.682,1957.07,0.00108903,0.00227879,0,0,0.0528571,0.243844,0.00189111,
3043.00,50,50,294.657,49.495,210.628,208.895,228.597,0,0,0,0,0,0,0,19.1573,797.465,0,0,152.886,131.027,90.1757,4.56272e+08,1.29097e+09,0,0,6.18234e+08,5.69722e+08,5.38618e+08,823.707,49236.9,0,0,305772,262054,180351,2.46014e+06,1.35271e+06,0,0,6.086e+06,6.086e+06,6.086e+06,42.9971,61.7418,0,0,2000,2000,2000,146.784,52.0699,0,0,919.319,598.103,1954.48,0.00109017,0.00228295,0,0,0.0527301,0.247977,0.00195494,
3073.00,50,50,294.485,49.4922,210.043,208.082,228.272,0,0,0,0,0,0,0,19.1574,791.849,0,0,157.743,134.226,90.7533,4.56297e+08,1.29244e+09,0,0,6.27575e+08,5.77696e+08,5.44048e+08,817.492,48760.1,0,0,315487,268453,181507,2.46142e+06,1.35456e+06,0,0,6.146e+06,6.146e+06,6.146e+06,42.6723,61.5776,0,0,2000,2000,2000,146.793,52.1792,0,0,914.456,592.568,1951.82,0.00109124,0.00228723,0,0,0.0527963,0.252168,0.0020161,
3104.00,50,50,294.307,49.4891,209.434,207.234,227.935,0,0,0,0,0,0,0,19.1575,785.985,0,0,162.944,137.395,91.3305,4.56322e+08,1.29394e+09,0,0,6.3754e+08,5.86132e+08,5.49696e+08,810.892,48243.9,0,0,325887,274789,182661,2.46274e+06,1.35647e+06,0,0,6.208e+06,6.208e+06,6.208e+06,42.3277,61.3802,0,0,2000,2000,2000,146.803,52.2954,0,0,909.099,587.018,1949.08,0.00109235,0.00229087,0,0,0.0528721,0.256669,0.00207915,
3134.00,50,50,294.134,49.4839,208.832,206.406,227.613,0,0,0,0,0,0,0,19.1578,780.437,0,0,167.897,140.432,91.86,4.56346e+08,1.29538e+09,0,0,6.4749e+08,5.9448e+08,5.55194e+08,804.398,47777.1,0,0,335794,280864,183720,2.464e+06,1.35831e+06,0,0,6.268e+06,6.268e+06,6.268e+06,41.9879,61.2184,0,0,2000,2000,2000,146.812,52.4071,0,0,904.188,581.759,1946.54,0.00109342,0.00229487,0,0,0.0528977,0.261182,0.0021361,
3165.00,50,50,293.956,49.477,208.205,205.543,227.284,0,0,0,0,0,0,0,19.1576,775.135,0,0,172.891,143.407,92.5847,4.56371e+08,1.29685e+09,0,0,6.58077e+08,6.03294e+08,5.60915e+08,797.597,47300.5,0,0,345782,286815,185169,2.4653e+06,1.3602e+06,0,0,6.33e+06,6.33e+06,6.33e+06,41.6334,61.0223,0,0,2000,2000,2000,146.822,52.5152,0,0,899.135,576.378,1943.53,0.00109452,0.00229868,0,0,0.0530283,0.265948,0.00219389,
3196.00,50,50,293.777,49.4734,207.568,204.672,226.951,0,0,0,0,0,0,0,19.1641,768.1,0,0,177.766,146.233,93.2276,4.56396e+08,1.29831e+09,0,0,6.68971e+08,6.12287e+08,5.66678e+08,790.302,46651.8,0,0,355532,292466,186455,2.46658e+06,1.36209e+06,0,0,6.392e+06,6.392e+06,6.392e+06,41.2387,60.7366,0,0,2000,2000,2000,146.829,52.6706,0,0,894.392,571.019,1940.58,0.00109569,0.00230159,0,0,0.0532519,0.270868,0.00225027,
3226.00,50,50,293.604,49.4664,206.941,203.82,226.639,0,0,0,0,0,0,0,19.1612,762.024,0,0,182.265,149.38,93.698,4.56419e+08,1.2997e+09,0,0,6.79796e+08,6.21162e+08,5.72289e+08,782.748,46155.4,0,0,364530,298759,187396,2.46781e+06,1.36391e+06,0,0,6.452e+06,6.452e+06,6.452e+06,40.8508,60.5695,0,0,2000,2000,2000,146.84,52.8118,0,0,890.036,565.521,1938.13,0.00109683,0.0023042,0,0,0.0536355,0.275867,0.00230008,
3257.00,50,50,293.425,49.4587,206.286,202.923,226.317,0,0,0,0,0,0,0,19.1579,756.303,0,0,186.687,153.052,94.2125,4.56443e+08,1.30112e+09,0,0,6.91255e+08,6.30554e+08,5.78116e+08,775.469,45654.7,0,0,373374,306103,188425,2.46907e+06,1.36578e+06,0,0,6.514e+06,6.514e+06,6.514e+06,40.4778,60.3656,0,0,2000,2000,2000,146.851,52.9462,0,0,885.37,559.453,1935.61,0.00109795,0.00230678,0,0,0.0543477,0.281335,0.00234683,
3287.00,50,50,293.251,49.4505,205.645,202.048,226.004,0,0,0,0,0,0,0,19.1548,750.761,0,0,190.636,156.65,94.9311,4.56466e+08,1.30248e+09,0,0,7.02595e+08,6.39833e+08,5.83793e+08,768.738,45164.1,0,0,381272,313300,189862,2.47028e+06,1.36759e+06,0,0,6.574e+06,6.574e+06,6.574e+06,40.1329,60.1578,0,0,2000,2000,2000,146.862,53.077,0,0,881.197,553.621,1932.54,0.00109901,0.00230986,0,0,0.0550218,0.286715,0.00239199,
3318.00,50,50,293.073,49.4422,204.978,201.132,225.679,0,0,0,0,0,0,0,19.1423,744.699,0,0,194.581,159.667,95.7368,4.5649e+08,1.30387e+09,0,0,7.14554e+08,6.49651e+08,5.89707e+08,762.503,44596,0,0,389162,319334,191474,2.47152e+06,1.36945e+06,0,0,6.636e+06,6.636e+06,6.636e+06,39.8333,59.8846,0,0,2000,2000,2000,146.876,53.2224,0,0,876.933,547.784,1929.06,0.00109999,0.00231218,0,0,0.0557748,0.29232,0.00244301,
3341.00,50,50,292.941,49.4355,204.478,200.453,225.44,0,0,0,0,0,0,0,19.1451,739.994,0,0,197.37,162.172,96.3207,4.56508e+08,1.30489e+09,0,0,7.23583e+08,6.57039e+08,5.94127e+08,759.492,44180.5,0,0,394739,324344,192641,2.47243e+06,1.37083e+06,0,0,6.682e+06,6.682e+06,6.682e+06,39.6704,59.7039,0,0,2000,2000,2000,146.884,53.3362,0,0,873.94,543.487,1926.58,0.00110062,0.00231382,0,0,0.0562974,0.296517,0.00247186,
3349.00,50,50,292.895,49.4332,204.304,200.212,225.356,0,0,0,0,0,0,0,19.1558,738.363,0,0,198.317,162.843,96.5147,4.56514e+08,1.30525e+09,0,0,7.26752e+08,6.59642e+08,5.95671e+08,758.044,44036.3,0,0,396634,325686,193029,2.47275e+06,1.3713e+06,0,0,6.698e+06,6.698e+06,6.698e+06,39.5725,59.6404,0,0,2000,2000,2000,146.884,53.3759,0,0,872.923,541.965,1925.73,0.00110094,0.0023143,0,0,0.0564654,0.298036,0.00248311,
3378.00,50,50,292.729,49.4262,203.669,199.354,225.049,0,0,0,0,0,0,0,19.1702,731.999,0,0,201.567,165.075,97.1773,4.56536e+08,1.30651e+09,0,0,7.38366e+08,6.69156e+08,6.01291e+08,750.483,43461.7,0,0,403134,330151,194355,2.47389e+06,1.37303e+06,0,0,6.756e+06,6.756e+06,6.756e+06,39.1484,59.374,0,0,2000,2000,2000,146.889,53.5311,0,0,869.528,537.122,1922.67,0.00110217,0.00231587,0,0,0.0569603,0.3032,0.0025251,
3409.00,50,50,292.552,49.4197,202.991,198.433,224.721,0,0,0,0,0,0,0,19.1712,724.164,0,0,205.359,167.627,97.8585,4.56559e+08,1.30785e+09,0,0,7.50992e+08,6.7948e+08,6.07341e+08,741.631,42770.4,0,0,410717,335254,195717,2.47509e+06,1.37486e+06,0,0,6.818e+06,6.818e+06,6.818e+06,38.6847,59.0618,0,0,2000,2000,2000,146.898,53.7237,0,0,865.538,531.885,1919.6,0.00110348,0.00231596,0,0,0.0575453,0.308749,0.00256791,
3439.00,50,50,292.38,49.4117,202.331,197.539,224.399,0,0,0,0,0,0,0,19.1569,716.695,0,0,208.967,169.92,98.5358,4.56581e+08,1.30912e+09,0,0,7.6344e+08,6.89627e+08,6.13236e+08,733.668,42165.9,0,0,417934,339841,197072,2.47625e+06,1.37663e+06,0,0,6.878e+06,6.878e+06,6.878e+06,38.2977,58.8339,0,0,2000,2000,2000,146.913,53.9088,0,0,861.912,526.963,1916.59,0.00110463,0.00231608,0,0,0.0579383,0.314149,0.00260746,
3470.00,50,50,292.204,49.4042,201.648,196.607,224.064,0,0,0,0,0,0,0,19.1413,708.285,0,0,212.275,173.324,99.4019,4.56603e+08,1.31042e+09,0,0,7.76514e+08,7.00251e+08,6.19374e+08,727.897,41489.4,0,0,424549,346647,198804,2.47743e+06,1.37845e+06,0,0,6.94e+06,6.94e+06,6.94e+06,38.0275,58.5773,0,0,2000,2000,2000,146.93,54.1194,0,0,858.474,521.417,1913.28,0.00110554,0.00231451,0,0,0.0582689,0.31988,0.00264654,
