TIME,FGOR,FGPR,FGPT,FOPR,FOPT,FWCT,
5844.00,164.527,312093,3.17497e+09,1896.91,1.64816e+07,0.0450173,
5875.00,165.855,313657,3.18468e+09,1891.15,1.65403e+07,0.0457587,
5906.00,167.143,315143,3.19443e+09,1885.47,1.65988e+07,0.0464825,
5934.00,168.256,316384,3.20327e+09,1880.38,1.66515e+07,0.0471227,
5941.00,168.532,316689,3.20549e+09,1879.11,1.66647e+07,0.0472814,
5942.00,168.568,316726,3.20581e+09,1878.92,1.66665e+07,0.0473038,
5965.00,169.467,317708,3.2131e+09,1874.75,1.67097e+07,0.047822,
5995.00,170.636,318972,3.22266e+09,1869.32,1.67658e+07,0.0484909,
6026.00,171.865,320317,3.23257e+09,1863.77,1.68237e+07,0.0491756,
6056.00,173.052,321607,3.2422e+09,1858.44,1.68795e+07,0.0498309,
6087.00,174.272,322923,3.25219e+09,1852.98,1.6937e+07,0.0505084,
6118.00,175.463,324180,3.26223e+09,1847.57,1.69944e+07,0.051194,
6148.00,176.571,325345,3.27197e+09,1842.57,1.70497e+07,0.0518471,
6179.00,177.727,326644,3.28208e+09,1837.9,1.71067e+07,0.0525574,
6209.00,178.855,328033,3.2919e+09,1834.07,1.71618e+07,0.0532321,
6240.00,180.089,329693,3.3021e+09,1830.72,1.72186e+07,0.0539283,
6271.00,181.389,331529,3.31235e+09,1827.72,1.72753e+07,0.0546306,
6300.00,182.652,333319,3.322e+09,1824.89,1.73283e+07,0.0552956,
6331.00,184.036,335239,3.33237e+09,1821.59,1.73848e+07,0.0560109,
6361.00,185.398,337059,3.34245e+09,1818.03,1.74394e+07,0.0567031,
6392.00,186.857,338976,3.35294e+09,1814.1,1.74956e+07,0.0574111,
6422.00,188.294,340833,3.36314e+09,1810.11,1.755e+07,0.0580884,
6453.00,189.856,342866,3.37374e+09,1805.92,1.7606e+07,0.0587782,
6484.00,191.562,345152,3.38441e+09,1801.78,1.76619e+07,0.0594555,
6514.00,193.389,347676,3.39481e+09,1797.8,1.77159e+07,0.0600979,
6545.00,195.47,350616,3.40564e+09,1793.71,1.77716e+07,0.0607435,
6575.00,197.649,353733,3.41621e+09,1789.7,1.78253e+07,0.0613484,
6606.00,199.957,356985,3.42723e+09,1785.31,1.78807e+07,0.0619538,
6637.00,202.238,360128,3.43836e+09,1780.71,1.7936e+07,0.0625423,
